tab	measurements
citations	specimen	experiment	instrument_codes	method_codes	software_packages	dir_csd	dir_dec	description	quality	dir_inc	magn_moment	number	meas_n_orient	magn_x_sigma	magn_y_sigma	magn_z_sigma	standard	meas_temp	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_temp
This study	GB12-1a	GB12-1a:LP-DIR-T	hargrave 2016-11-15 09:28:32	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    3.0	014.4		g	 36.8 	9.60e-07	16	1	1.89e-08	4.68e-08	1.05e-08	u	273	0	0	0.00	-90.00	  843.0
This study	GB12-1a	GB12-1a:LP-DIR-T	hargrave 2016-11-16 14:34:44	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.3	013.0		g	 36.8 	9.53e-07	17	1	1.31e-08	1.59e-08	1.02e-08	u	273	0	0	0.00	-90.00	  848.0
This study	GB12-1a	GB12-1a:LP-DIR-T	hargrave 2016-11-21 15:07:52	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.7	016.6		g	 36.7 	9.32e-07	18	1	1.31e-08	2.35e-08	1.00e-08	u	273	0	0	0.00	-90.00	  853.0
This study	GB12-1a	GB12-1a:LP-DIR-T	hargrave 2016-11-23 14:12:28	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.8	015.6		g	 36.6 	7.93e-07	19	1	2.20e-08	3.09e-08	1.22e-08	u	273	0	0	0.00	-90.00	  868.0
This study	GB12-1a	GB12-1a:LP-DIR-T	hargrave 2016-11-30 11:35:45	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.8	017.3		g	 36.8 	5.99e-07	20	1	1.68e-08	2.44e-08	8.13e-09	u	273	0	0	0.00	-90.00	  883.0
This study	GB12-1a	GB12-1a:LP-DIR-T	hargrave 2016-12-09 15:20:27	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.3	016.1		g	 37.2 	4.66e-07	21	1	7.21e-09	6.88e-09	6.17e-09	u	273	0	0	0.00	-90.00	  898.0
This study	GB12-1a	GB12-1a:LP-DIR-T	hargrave 2016-12-13 19:09:30	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.6	016.5		g	 37.6 	3.23e-07	22	1	6.25e-09	5.35e-09	4.77e-09	u	273	0	0	0.00	-90.00	  913.0
This study	GB12-1a	GB12-1a:LP-DIR-T	hargrave 2016-12-16 08:15:55	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.5	016.7		g	 38.1 	2.44e-07	23	1	3.92e-09	4.46e-09	2.77e-09	u	273	0	0	0.00	-90.00	  928.0
This study	GB12-1a	GB12-1a:LP-DIR-T	hargrave 2016-12-17 17:15:39	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    3.3	017.1		g	 38.3 	2.04e-07	24	1	3.85e-09	1.08e-08	2.82e-09	u	273	0	0	0.00	-90.00	  928.0
This study	GB12-1a	GB12-1a:LP-DIR-T	hargrave 2016-12-22 12:38:52	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    6.4	011.0		g	 39.6 	1.33e-07	25	1	3.36e-09	1.43e-08	2.13e-09	u	273	0	0	0.00	-90.00	  948.0
This study	GB12-1a	GB12-1a:LP-DIR-T	hargrave 2016-12-23 10:04:50	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.5	013.1		g	 38.9 	9.95e-08	26	1	1.45e-09	1.35e-09	1.86e-09	u	273	0	0	0.00	-90.00	  953.0
This study	GB12-2a	GB12-2a:LP-DIR-T	hargrave 2016-09-01 09:42:54	LT-NO:LP-DIR-T	pmagpy-3.4.1	    2.3	299.4		g	 38.3 	1.37e-06	1	1	4.83e-08	2.55e-08	1.45e-08	u	273	0	0	0.00	-90.00	273
This study	GB12-2a	GB12-2a:LP-DIR-T	hargrave 2016-09-04 17:13:45	LT-LT-Z:LP-DIR-T	pmagpy-3.4.1	    1.3	297.7		g	 37.5 	1.35e-06	2	1	2.54e-08	2.10e-08	1.46e-08	u	273	0	0	0.00	-90.00	77
This study	GB12-2a	GB12-2a:LP-DIR-T	hargrave 2016-09-08 13:24:19	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.8	296.9		g	 37.4 	1.34e-06	3	1	3.35e-08	2.60e-08	1.18e-08	u	273	0	0	0.00	-90.00	  373.0
This study	GB12-2a	GB12-2a:LP-DIR-T	hargrave 2016-09-12 14:58:28	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.4	297.2		g	 36.4 	1.33e-06	4	1	2.27e-08	2.42e-08	1.13e-08	u	273	0	0	0.00	-90.00	  473.0
This study	GB12-2a	GB12-2a:LP-DIR-T	hargrave 2016-09-13 15:00:05	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	   69.4	359.9		g	 00.1 	4.51e-07	5	1	1.88e-08	9.73e-07	7.99e-07	u	273	0	0	0.00	-90.00	  573.0
This study	GB12-2a	GB12-2a:LP-DIR-T	hargrave 2016-09-14 13:22:10	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.1	296.6		g	 35.9 	1.26e-06	6	1	1.84e-08	1.92e-08	1.04e-08	u	273	0	0	0.00	-90.00	  573.0
This study	GB12-2a	GB12-2a:LP-DIR-T	hargrave 2016-09-26 17:42:08	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.5	299.4		g	 36.2 	1.22e-06	7	1	2.41e-08	2.45e-08	1.12e-08	u	273	0	0	0.00	-90.00	  623.0
This study	GB12-2a	GB12-2a:LP-DIR-T	hargrave 2016-10-06 20:51:14	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    3.1	298.2		g	 35.7 	1.15e-06	8	1	4.83e-08	3.58e-08	1.48e-08	u	273	0	0	0.00	-90.00	  673.0
This study	GB12-2a	GB12-2a:LP-DIR-T	hargrave 2016-10-24 10:39:33	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    3.9	298.1		g	 35.9 	1.13e-06	9	1	6.61e-08	3.71e-08	1.17e-08	u	273	0	0	0.00	-90.00	  698.0
This study	GB12-2a	GB12-2a:LP-DIR-T	hargrave 2016-10-28 12:12:18	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.4	297.2		g	 35.4 	1.10e-06	10	1	3.89e-08	2.34e-08	1.04e-08	u	273	0	0	0.00	-90.00	  723.0
This study	GB12-2a	GB12-2a:LP-DIR-T	hargrave 2016-11-03 12:44:06	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.5	298.9		g	 35.6 	1.06e-06	11	1	1.97e-08	1.46e-08	1.42e-08	u	273	0	0	0.00	-90.00	  748.0
This study	GB12-2a	GB12-2a:LP-DIR-T	hargrave 2016-11-08 13:10:03	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.8	300.6		g	 35.5 	1.02e-06	12	1	2.56e-08	1.74e-08	1.21e-08	u	273	0	0	0.00	-90.00	  773.0
This study	GB12-2a	GB12-2a:LP-DIR-T	hargrave 2016-11-08 20:36:33	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.6	296.3		g	 35.0 	9.90e-07	13	1	4.08e-08	2.03e-08	8.38e-09	u	273	0	0	0.00	-90.00	  798.0
This study	GB12-2a	GB12-2a:LP-DIR-T	hargrave 2016-11-09 15:53:27	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    0.9	299.4		g	 34.5 	9.40e-07	14	1	9.35e-09	1.20e-08	8.00e-09	u	273	0	0	0.00	-90.00	  823.0
This study	GB12-2a	GB12-2a:LP-DIR-T	hargrave 2016-11-13 22:09:41	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.4	299.8		g	 34.3 	8.93e-07	15	1	3.02e-08	2.20e-08	8.52e-09	u	273	0	0	0.00	-90.00	  833.0
This study	GB12-2a	GB12-2a:LP-DIR-T	hargrave 2016-11-15 09:30:11	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.9	295.6		g	 34.0 	8.53e-07	16	1	2.40e-08	1.59e-08	5.14e-09	u	273	0	0	0.00	-90.00	  843.0
This study	GB12-2a	GB12-2a:LP-DIR-T	hargrave 2016-11-16 14:36:14	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.1	299.5		g	 34.0 	8.40e-07	17	1	2.48e-08	1.66e-08	7.27e-09	u	273	0	0	0.00	-90.00	  848.0
This study	GB12-2a	GB12-2a:LP-DIR-T	hargrave 2016-11-21 15:09:21	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.4	301.0		g	 34.0 	8.14e-07	18	1	1.32e-08	1.27e-08	8.34e-09	u	273	0	0	0.00	-90.00	  853.0
This study	GB12-2a	GB12-2a:LP-DIR-T	hargrave 2016-11-23 14:14:01	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.6	299.4		g	 33.8 	6.73e-07	19	1	2.28e-08	1.87e-08	1.04e-08	u	273	0	0	0.00	-90.00	  868.0
This study	GB12-2a	GB12-2a:LP-DIR-T	hargrave 2016-11-30 11:37:48	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.9	302.1		g	 33.8 	4.91e-07	20	1	1.22e-08	9.61e-09	6.92e-09	u	273	0	0	0.00	-90.00	  883.0
This study	GB12-2a	GB12-2a:LP-DIR-T	hargrave 2016-12-09 15:22:00	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    3.4	293.2		g	 34.5 	3.54e-07	21	1	1.96e-08	7.42e-09	4.87e-09	u	273	0	0	0.00	-90.00	  898.0
This study	GB12-2a	GB12-2a:LP-DIR-T	hargrave 2016-12-13 19:11:00	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.8	300.9		g	 35.7 	2.26e-07	22	1	9.45e-09	4.74e-09	2.98e-09	u	273	0	0	0.00	-90.00	  913.0
This study	GB12-2a	GB12-2a:LP-DIR-T	hargrave 2016-12-16 08:17:32	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.9	302.9		g	 36.3 	1.70e-07	23	1	4.57e-09	2.81e-09	2.12e-09	u	273	0	0	0.00	-90.00	  928.0
This study	GB12-2a	GB12-2a:LP-DIR-T	hargrave 2016-12-17 17:18:07	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.9	299.6		g	 36.8 	1.45e-07	24	1	3.57e-09	2.41e-09	2.00e-09	u	273	0	0	0.00	-90.00	  928.0
This study	GB12-2a	GB12-2a:LP-DIR-T	hargrave 2016-12-22 12:40:07	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    3.2	301.4		g	 37.3 	1.03e-07	25	1	4.68e-09	2.99e-09	2.09e-09	u	273	0	0	0.00	-90.00	  948.0
This study	GB12-2a	GB12-2a:LP-DIR-T	hargrave 2016-12-23 10:06:11	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.6	302.3		g	 36.4 	8.17e-08	26	1	1.90e-09	1.59e-09	5.85e-10	u	273	0	0	0.00	-90.00	  953.0
This study	GB12-3a	GB12-3a:LP-DIR-T	hargrave 2016-09-01 09:46:43	LT-NO:LP-DIR-T	pmagpy-3.4.1	    1.9	313.1		g	 40.6 	1.60e-06	1	1	3.41e-08	3.97e-08	1.58e-08	u	273	0	0	0.00	-90.00	273
This study	GB12-3a	GB12-3a:LP-DIR-T	hargrave 2016-09-04 17:17:38	LT-LT-Z:LP-DIR-T	pmagpy-3.4.1	    2.6	312.0		g	 40.2 	1.56e-06	2	1	3.67e-08	5.67e-08	2.68e-08	u	273	0	0	0.00	-90.00	77
This study	GB12-3a	GB12-3a:LP-DIR-T	hargrave 2016-09-08 13:27:39	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.3	310.1		g	 39.8 	1.56e-06	3	1	3.79e-08	4.79e-08	2.12e-08	u	273	0	0	0.00	-90.00	  373.0
This study	GB12-3a	GB12-3a:LP-DIR-T	hargrave 2016-09-12 15:00:01	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.6	311.3		g	 38.9 	1.55e-06	4	1	3.00e-08	2.54e-08	2.18e-08	u	273	0	0	0.00	-90.00	  473.0
This study	GB12-3a	GB12-3a:LP-DIR-T	hargrave 2016-09-13 15:01:43	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	   61.9	000.2		g	 00.0 	7.21e-07	5	1	2.24e-08	9.45e-07	1.00e-06	u	273	0	0	0.00	-90.00	  573.0
This study	GB12-3a	GB12-3a:LP-DIR-T	hargrave 2016-09-14 13:23:43	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.3	310.6		g	 38.7 	1.48e-06	6	1	2.40e-08	2.52e-08	1.68e-08	u	273	0	0	0.00	-90.00	  573.0
This study	GB12-3a	GB12-3a:LP-DIR-T	hargrave 2016-09-26 17:43:45	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.9	312.3		g	 38.9 	1.42e-06	7	1	2.64e-08	3.66e-08	1.91e-08	u	273	0	0	0.00	-90.00	  623.0
This study	GB12-3a	GB12-3a:LP-DIR-T	hargrave 2016-10-06 20:53:04	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.2	312.7		g	 38.7 	1.33e-06	8	1	2.66e-08	3.72e-08	2.26e-08	u	273	0	0	0.00	-90.00	  673.0
This study	GB12-3a	GB12-3a:LP-DIR-T	hargrave 2016-10-24 10:41:06	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    3.4	312.6		g	 38.5 	1.31e-06	9	1	5.20e-08	5.73e-08	1.77e-08	u	273	0	0	0.00	-90.00	  698.0
This study	GB12-3a	GB12-3a:LP-DIR-T	hargrave 2016-10-28 12:14:12	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.8	311.2		g	 38.1 	1.28e-06	10	1	4.82e-08	3.68e-08	1.72e-08	u	273	0	0	0.00	-90.00	  723.0
This study	GB12-3a	GB12-3a:LP-DIR-T	hargrave 2016-11-03 12:45:43	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.5	313.1		g	 38.2 	1.22e-06	11	1	1.54e-08	2.37e-08	1.75e-08	u	273	0	0	0.00	-90.00	  748.0
This study	GB12-3a	GB12-3a:LP-DIR-T	hargrave 2016-11-08 13:11:38	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.3	312.5		g	 38.0 	1.18e-06	12	1	2.86e-08	3.38e-08	1.62e-08	u	273	0	0	0.00	-90.00	  773.0
This study	GB12-3a	GB12-3a:LP-DIR-T	hargrave 2016-11-08 20:38:07	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.0	310.7		g	 37.7 	1.14e-06	13	1	3.03e-08	2.04e-08	1.53e-08	u	273	0	0	0.00	-90.00	  798.0
This study	GB12-3a	GB12-3a:LP-DIR-T	hargrave 2016-11-09 15:55:52	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.5	313.5		g	 37.0 	1.08e-06	14	1	3.47e-08	3.01e-08	1.27e-08	u	273	0	0	0.00	-90.00	  823.0
This study	GB12-3a	GB12-3a:LP-DIR-T	hargrave 2016-11-13 22:11:15	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.5	314.8		g	 37.1 	1.03e-06	15	1	3.23e-08	3.04e-08	1.37e-08	u	273	0	0	0.00	-90.00	  833.0
This study	GB12-3a	GB12-3a:LP-DIR-T	hargrave 2016-11-15 09:31:51	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.3	313.9		g	 36.6 	9.79e-07	16	1	1.16e-08	1.40e-08	1.35e-08	u	273	0	0	0.00	-90.00	  843.0
This study	GB12-3a	GB12-3a:LP-DIR-T	hargrave 2016-11-16 14:37:48	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.4	314.8		g	 36.9 	9.59e-07	17	1	1.17e-08	1.62e-08	1.45e-08	u	273	0	0	0.00	-90.00	  848.0
This study	GB12-3a	GB12-3a:LP-DIR-T	hargrave 2016-11-21 15:10:59	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.4	314.4		g	 36.6 	9.24e-07	18	1	1.06e-08	1.37e-08	1.45e-08	u	273	0	0	0.00	-90.00	  853.0
This study	GB12-3a	GB12-3a:LP-DIR-T	hargrave 2016-11-23 14:15:39	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.5	314.2		g	 36.4 	7.37e-07	19	1	1.27e-08	1.11e-08	1.08e-08	u	273	0	0	0.00	-90.00	  868.0
This study	GB12-3a	GB12-3a:LP-DIR-T	hargrave 2016-11-30 11:39:51	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    3.1	315.7		g	 36.1 	4.97e-07	20	1	1.85e-08	1.78e-08	9.96e-09	u	273	0	0	0.00	-90.00	  883.0
This study	GB12-3a	GB12-3a:LP-DIR-T	hargrave 2016-12-09 15:23:42	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.5	310.2		g	 36.3 	3.52e-07	21	1	4.61e-09	7.21e-09	4.33e-09	u	273	0	0	0.00	-90.00	  898.0
This study	GB12-3a	GB12-3a:LP-DIR-T	hargrave 2016-12-13 19:12:33	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.8	314.9		g	 38.1 	2.48e-07	22	1	5.56e-09	4.59e-09	3.65e-09	u	273	0	0	0.00	-90.00	  913.0
This study	GB12-3a	GB12-3a:LP-DIR-T	hargrave 2016-12-16 08:19:06	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.5	314.7		g	 38.0 	1.97e-07	23	1	3.22e-09	3.20e-09	2.61e-09	u	273	0	0	0.00	-90.00	  928.0
This study	GB12-3a	GB12-3a:LP-DIR-T	hargrave 2016-12-17 17:21:19	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.6	312.1		g	 38.6 	1.70e-07	24	1	6.03e-09	3.94e-09	2.81e-09	u	273	0	0	0.00	-90.00	  928.0
This study	GB12-3a	GB12-3a:LP-DIR-T	hargrave 2016-12-22 12:41:30	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.8	317.0		g	 39.3 	1.21e-07	25	1	3.42e-09	1.52e-09	1.94e-09	u	273	0	0	0.00	-90.00	  948.0
This study	GB12-3a	GB12-3a:LP-DIR-T	hargrave 2016-12-23 10:09:27	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.9	315.5		g	 38.8 	9.35e-08	26	1	1.80e-09	1.99e-09	2.07e-09	u	273	0	0	0.00	-90.00	  953.0
This study	GB12-4a	GB12-4a:LP-DIR-T	hargrave 2016-09-01 09:48:21	LT-NO:LP-DIR-T	pmagpy-3.4.1	    2.7	199.9		g	 36.7 	1.98e-06	1	1	5.70e-08	4.01e-08	6.43e-08	u	273	0	0	0.00	-90.00	273
This study	GB12-4a	GB12-4a:LP-DIR-T	hargrave 2016-09-04 17:19:15	LT-LT-Z:LP-DIR-T	pmagpy-3.4.1	    1.4	199.3		g	 36.4 	1.89e-06	2	1	2.59e-08	3.63e-08	2.22e-08	u	273	0	0	0.00	-90.00	77
This study	GB12-4a	GB12-4a:LP-DIR-T	hargrave 2016-09-08 13:29:05	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.4	199.3		g	 36.3 	1.89e-06	3	1	2.50e-08	3.46e-08	1.86e-08	u	273	0	0	0.00	-90.00	  373.0
This study	GB12-4a	GB12-4a:LP-DIR-T	hargrave 2016-09-12 15:01:31	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.1	198.2		g	 35.7 	1.88e-06	4	1	2.42e-08	2.65e-08	1.83e-08	u	273	0	0	0.00	-90.00	  473.0
This study	GB12-4a	GB12-4a:LP-DIR-T	hargrave 2016-09-13 15:03:24	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	   41.4	179.7		g	 00.0 	1.39e-06	5	1	2.14e-08	4.87e-07	1.12e-06	u	273	0	0	0.00	-90.00	  573.0
This study	GB12-4a	GB12-4a:LP-DIR-T	hargrave 2016-09-14 13:25:20	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.4	200.7		g	 35.4 	1.81e-06	6	1	3.11e-08	2.89e-08	2.54e-08	u	273	0	0	0.00	-90.00	  573.0
This study	GB12-4a	GB12-4a:LP-DIR-T	hargrave 2016-09-26 17:45:29	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.5	200.9		g	 35.2 	1.75e-06	7	1	3.16e-08	3.54e-08	2.10e-08	u	273	0	0	0.00	-90.00	  623.0
This study	GB12-4a	GB12-4a:LP-DIR-T	hargrave 2016-10-06 20:54:56	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.6	200.4		g	 35.3 	1.66e-06	8	1	2.55e-08	2.70e-08	2.91e-08	u	273	0	0	0.00	-90.00	  673.0
This study	GB12-4a	GB12-4a:LP-DIR-T	hargrave 2016-10-24 10:42:37	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.5	199.2		g	 35.2 	1.63e-06	9	1	3.69e-08	5.84e-08	2.20e-08	u	273	0	0	0.00	-90.00	  698.0
This study	GB12-4a	GB12-4a:LP-DIR-T	hargrave 2016-10-28 12:16:09	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.7	200.3		g	 35.1 	1.60e-06	10	1	2.13e-08	7.08e-08	2.22e-08	u	273	0	0	0.00	-90.00	  723.0
This study	GB12-4a	GB12-4a:LP-DIR-T	hargrave 2016-11-03 12:47:39	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.8	197.4		g	 35.0 	1.55e-06	11	1	2.88e-08	3.28e-08	2.32e-08	u	273	0	0	0.00	-90.00	  748.0
This study	GB12-4a	GB12-4a:LP-DIR-T	hargrave 2016-11-08 13:13:10	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.5	199.8		g	 34.7 	1.51e-06	12	1	2.57e-08	2.42e-08	2.06e-08	u	273	0	0	0.00	-90.00	  773.0
This study	GB12-4a	GB12-4a:LP-DIR-T	hargrave 2016-11-08 20:39:43	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.5	198.3		g	 34.6 	1.48e-06	13	1	1.61e-08	2.97e-08	2.07e-08	u	273	0	0	0.00	-90.00	  798.0
This study	GB12-4a	GB12-4a:LP-DIR-T	hargrave 2016-11-09 15:57:45	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.8	200.8		g	 34.4 	1.41e-06	14	1	1.55e-08	3.83e-08	1.94e-08	u	273	0	0	0.00	-90.00	  823.0
This study	GB12-4a	GB12-4a:LP-DIR-T	hargrave 2016-11-13 22:12:51	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.4	201.6		g	 34.2 	1.36e-06	15	1	1.62e-08	5.04e-08	2.69e-08	u	273	0	0	0.00	-90.00	  833.0
This study	GB12-4a	GB12-4a:LP-DIR-T	hargrave 2016-11-15 09:33:35	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.1	199.4		g	 34.0 	1.32e-06	16	1	1.28e-08	1.78e-08	1.58e-08	u	273	0	0	0.00	-90.00	  843.0
This study	GB12-4a	GB12-4a:LP-DIR-T	hargrave 2016-11-16 14:39:26	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.6	201.4		g	 33.8 	1.30e-06	17	1	2.15e-08	2.52e-08	1.87e-08	u	273	0	0	0.00	-90.00	  848.0
