tab	measurements
citations	specimen	experiment	instrument_codes	method_codes	software_packages	dir_csd	dir_dec	description	quality	dir_inc	magn_moment	number	meas_n_orient	magn_x_sigma	magn_y_sigma	magn_z_sigma	standard	meas_temp	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_temp
This study	GB6-10a	GB6-10a:LP-DIR-T	hargrave 2016-11-15 19:38:21	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.6	123.5		g	 72.5 	2.12e-06	27	1	4.37e-08	3.95e-08	1.75e-08	u	273	0	0	0.00	-90.00	  953.0
This study	GB6-1a	GB6-1a:LP-DIR-T	hargrave 2016-08-17 17:32:57	LT-NO:LP-DIR-T	pmagpy-3.4.1	    3.8	123.9		g	 35.5 	9.17e-06	1	1	5.31e-07	2.32e-07	1.72e-07	u	273	0	0	0.00	-90.00	273
This study	GB6-1a	GB6-1a:LP-DIR-T	hargrave 2016-08-17 20:20:58	LT-NO:LP-DIR-T	pmagpy-3.4.1	    3.8	123.9		g	 35.5 	9.17e-06	2	1	5.31e-07	2.37e-07	1.68e-07	u	273	0	0	0.00	-90.00	273
This study	GB6-1a	GB6-1a:LP-DIR-T	hargrave 2016-08-19 19:09:07	LT-LT-Z:LP-DIR-T	pmagpy-3.4.1	    1.9	125.1		g	 35.3 	9.09e-06	3	1	2.37e-07	1.04e-07	1.63e-07	u	273	0	0	0.00	-90.00	77
This study	GB6-1a	GB6-1a:LP-DIR-T	hargrave 2016-08-26 14:30:53	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.9	122.7		g	 34.8 	9.07e-06	4	1	2.50e-07	1.02e-07	1.30e-07	u	273	0	0	0.00	-90.00	  373.0
This study	GB6-1a	GB6-1a:LP-DIR-T	hargrave 2016-08-31 18:34:15	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.9	123.0		g	 34.5 	8.18e-06	5	1	2.20e-07	8.54e-08	1.33e-07	u	273	0	0	0.00	-90.00	  473.0
This study	GB6-1a	GB6-1a:LP-DIR-T	hargrave 2016-09-01 16:03:04	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.0	123.1		g	 34.5 	6.86e-06	6	1	2.00e-07	8.39e-08	1.10e-07	u	273	0	0	0.00	-90.00	  573.0
This study	GB6-1a	GB6-1a:LP-DIR-T	hargrave 2016-09-02 15:24:42	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.5	123.3		g	 34.5 	6.58e-06	7	1	1.29e-07	6.10e-08	1.04e-07	u	273	0	0	0.00	-90.00	  623.0
This study	GB6-1a	GB6-1a:LP-DIR-T	hargrave 2016-09-08 11:20:14	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.1	120.3		g	 35.0 	6.10e-06	8	1	7.55e-08	5.64e-08	7.14e-08	u	273	0	0	0.00	-90.00	  673.0
This study	GB6-1a	GB6-1a:LP-DIR-T	hargrave 2016-09-08 17:28:18	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.4	120.5		g	 35.0 	6.00e-06	9	1	1.07e-07	7.87e-08	7.06e-08	u	273	0	0	0.00	-90.00	  698.0
This study	GB6-1a	GB6-1a:LP-DIR-T	hargrave 2016-09-12 11:27:34	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.6	124.2		g	 35.2 	5.77e-06	10	1	9.75e-08	1.10e-07	6.28e-08	u	273	0	0	0.00	-90.00	  723.0
This study	GB6-1a	GB6-1a:LP-DIR-T	hargrave 2016-09-12 22:15:09	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    3.4	121.9		g	 35.3 	5.55e-06	11	1	2.77e-07	1.74e-07	5.91e-08	u	273	0	0	0.00	-90.00	  748.0
This study	GB6-1a	GB6-1a:LP-DIR-T	hargrave 2016-09-15 12:09:51	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.4	122.4		g	 35.2 	5.26e-06	12	1	7.45e-08	7.50e-08	7.15e-08	u	273	0	0	0.00	-90.00	  773.0
This study	GB6-1a	GB6-1a:LP-DIR-T	hargrave 2016-09-19 18:28:11	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.9	120.8		g	 34.9 	4.95e-06	13	1	1.31e-07	8.31e-08	4.85e-08	u	273	0	0	0.00	-90.00	  798.0
This study	GB6-1a	GB6-1a:LP-DIR-T	hargrave 2016-09-22 17:25:19	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    3.5	122.8		g	 34.8 	4.56e-06	14	1	2.41e-07	1.33e-07	5.73e-08	u	273	0	0	0.00	-90.00	  823.0
This study	GB6-1a	GB6-1a:LP-DIR-T	hargrave 2016-09-29 11:11:17	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.3	119.4		g	 35.0 	4.29e-06	15	1	6.67e-08	3.55e-08	6.35e-08	u	273	0	0	0.00	-90.00	  833.0
This study	GB6-1a	GB6-1a:LP-DIR-T	hargrave 2016-10-03 18:02:47	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.3	121.3		g	 35.3 	3.95e-06	16	1	6.56e-08	5.29e-08	4.66e-08	u	273	0	0	0.00	-90.00	  843.0
This study	GB6-1a	GB6-1a:LP-DIR-T	hargrave 2016-10-08 15:05:37	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.9	125.1		g	 35.0 	3.75e-06	17	1	1.52e-07	1.08e-07	3.55e-08	u	273	0	0	0.00	-90.00	  848.0
This study	GB6-1a	GB6-1a:LP-DIR-T	hargrave 2016-10-10 16:57:11	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.3	121.7		g	 35.2 	3.75e-06	18	1	6.06e-08	4.85e-08	4.10e-08	u	273	0	0	0.00	-90.00	  848.0
This study	GB6-1a	GB6-1a:LP-DIR-T	hargrave 2016-10-20 12:45:38	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.2	122.7		g	 35.3 	3.52e-06	19	1	5.00e-08	4.60e-08	3.34e-08	u	273	0	0	0.00	-90.00	  853.0
This study	GB6-1a	GB6-1a:LP-DIR-T	hargrave 2016-10-25 00:43:13	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.2	124.1		g	 35.4 	2.86e-06	20	1	4.64e-08	3.54e-08	2.69e-08	u	273	0	0	0.00	-90.00	  868.0
This study	GB6-1a	GB6-1a:LP-DIR-T	hargrave 2016-11-07 11:06:06	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.1	122.1		g	 35.4 	1.83e-06	21	1	2.63e-08	1.93e-08	1.63e-08	u	273	0	0	0.00	-90.00	  883.0
This study	GB6-1a	GB6-1a:LP-DIR-T	hargrave 2016-11-08 12:28:07	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.1	123.4		g	 35.6 	7.94e-07	22	1	1.16e-08	8.84e-09	5.89e-09	u	273	0	0	0.00	-90.00	  898.0
This study	GB6-1a	GB6-1a:LP-DIR-T	hargrave 2016-11-09 11:29:57	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.8	124.9		g	 36.5 	6.48e-07	23	1	2.65e-08	1.75e-08	5.36e-09	u	273	0	0	0.00	-90.00	  913.0
This study	GB6-1a	GB6-1a:LP-DIR-T	hargrave 2016-11-10 12:12:11	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.7	116.3		g	 35.5 	5.88e-07	24	1	1.48e-08	9.00e-09	4.73e-09	u	273	0	0	0.00	-90.00	  928.0
This study	GB6-1a	GB6-1a:LP-DIR-T	hargrave 2016-11-11 13:08:48	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.9	123.3		g	 37.7 	3.68e-07	25	1	1.54e-08	1.05e-08	3.20e-09	u	273	0	0	0.00	-90.00	  938.0
This study	GB6-1a	GB6-1a:LP-DIR-T	hargrave 2016-11-14 20:30:46	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.1	122.7		g	 37.1 	2.67e-07	26	1	4.15e-09	3.69e-09	1.63e-09	u	273	0	0	0.00	-90.00	  948.0
This study	GB6-1a	GB6-1a:LP-DIR-T	hargrave 2016-11-15 19:17:18	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    3.1	125.0		g	 37.3 	2.65e-07	27	1	1.21e-08	7.83e-09	2.24e-09	u	273	0	0	0.00	-90.00	  953.0
This study	GB6-2a	GB6-2a:LP-DIR-T	hargrave 2016-08-17 17:37:40	LT-NO:LP-DIR-T	pmagpy-3.4.1	    3.2	134.8		g	 36.2 	9.39e-06	1	1	2.37e-07	4.16e-07	2.30e-07	u	273	0	0	0.00	-90.00	273
This study	GB6-2a	GB6-2a:LP-DIR-T	hargrave 2016-08-17 20:24:50	LT-NO:LP-DIR-T	pmagpy-3.4.1	    3.6	134.1		g	 36.3 	9.38e-06	2	1	3.06e-07	4.59e-07	2.19e-07	u	273	0	0	0.00	-90.00	273
This study	GB6-2a	GB6-2a:LP-DIR-T	hargrave 2016-08-19 19:13:51	LT-LT-Z:LP-DIR-T	pmagpy-3.4.1	    3.7	135.6		g	 36.1 	9.24e-06	3	1	4.88e-07	2.73e-07	2.15e-07	u	273	0	0	0.00	-90.00	77
This study	GB6-2a	GB6-2a:LP-DIR-T	hargrave 2016-08-26 14:34:49	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.1	136.5		g	 35.5 	9.19e-06	4	1	1.45e-07	2.22e-07	2.16e-07	u	273	0	0	0.00	-90.00	  373.0
This study	GB6-2a	GB6-2a:LP-DIR-T	hargrave 2016-08-31 18:38:06	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.3	136.3		g	 34.8 	8.29e-06	5	1	2.48e-07	1.33e-07	1.90e-07	u	273	0	0	0.00	-90.00	  473.0
This study	GB6-2a	GB6-2a:LP-DIR-T	hargrave 2016-09-01 16:06:56	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.9	134.4		g	 34.9 	7.08e-06	6	1	1.03e-07	1.50e-07	1.62e-07	u	273	0	0	0.00	-90.00	  573.0
This study	GB6-2a	GB6-2a:LP-DIR-T	hargrave 2016-09-02 15:28:33	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.7	135.3		g	 34.8 	6.71e-06	7	1	1.52e-07	2.43e-07	1.58e-07	u	273	0	0	0.00	-90.00	  623.0
This study	GB6-2a	GB6-2a:LP-DIR-T	hargrave 2016-09-08 11:22:53	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.2	135.2		g	 35.2 	6.16e-06	8	1	1.63e-07	1.56e-07	6.63e-08	u	273	0	0	0.00	-90.00	  673.0
This study	GB6-2a	GB6-2a:LP-DIR-T	hargrave 2016-09-08 17:32:23	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.2	133.3		g	 35.2 	5.97e-06	9	1	7.46e-08	7.13e-08	7.10e-08	u	273	0	0	0.00	-90.00	  698.0
This study	GB6-2a	GB6-2a:LP-DIR-T	hargrave 2016-09-12 11:31:34	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.0	135.4		g	 35.3 	5.70e-06	10	1	1.41e-07	1.28e-07	6.56e-08	u	273	0	0	0.00	-90.00	  723.0
This study	GB6-2a	GB6-2a:LP-DIR-T	hargrave 2016-09-12 22:19:16	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.6	140.5		g	 35.4 	5.39e-06	11	1	1.73e-07	1.69e-07	6.50e-08	u	273	0	0	0.00	-90.00	  748.0
This study	GB6-2a	GB6-2a:LP-DIR-T	hargrave 2016-09-15 12:13:10	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.2	140.2		g	 35.2 	5.02e-06	12	1	5.95e-08	5.86e-08	6.23e-08	u	273	0	0	0.00	-90.00	  773.0
This study	GB6-2a	GB6-2a:LP-DIR-T	hargrave 2016-09-19 18:33:06	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.9	137.5		g	 35.0 	4.60e-06	13	1	9.45e-08	1.11e-07	5.16e-08	u	273	0	0	0.00	-90.00	  798.0
This study	GB6-2a	GB6-2a:LP-DIR-T	hargrave 2016-09-22 17:28:36	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    3.4	136.7		g	 35.1 	4.08e-06	14	1	1.69e-07	1.68e-07	5.06e-08	u	273	0	0	0.00	-90.00	  823.0
This study	GB6-2a	GB6-2a:LP-DIR-T	hargrave 2016-09-29 11:15:26	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.8	134.4		g	 35.1 	3.76e-06	15	1	7.27e-08	7.88e-08	5.72e-08	u	273	0	0	0.00	-90.00	  833.0
This study	GB6-2a	GB6-2a:LP-DIR-T	hargrave 2016-10-03 18:06:47	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.0	135.6		g	 35.3 	3.37e-06	16	1	7.14e-08	8.88e-08	4.19e-08	u	273	0	0	0.00	-90.00	  843.0
This study	GB6-2a	GB6-2a:LP-DIR-T	hargrave 2016-10-08 15:07:15	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.5	139.7		g	 35.4 	3.15e-06	17	1	5.70e-08	5.25e-08	3.89e-08	u	273	0	0	0.00	-90.00	  848.0
This study	GB6-2a	GB6-2a:LP-DIR-T	hargrave 2016-10-10 16:58:39	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.3	136.9		g	 35.4 	3.16e-06	18	1	7.72e-08	9.31e-08	3.70e-08	u	273	0	0	0.00	-90.00	  848.0
This study	GB6-2a	GB6-2a:LP-DIR-T	hargrave 2016-10-20 12:49:42	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.4	138.2		g	 35.7 	2.93e-06	19	1	4.60e-08	4.56e-08	3.44e-08	u	273	0	0	0.00	-90.00	  853.0
This study	GB6-2a	GB6-2a:LP-DIR-T	hargrave 2016-10-25 00:47:11	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.4	141.2		g	 35.4 	2.39e-06	20	1	3.94e-08	4.41e-08	2.09e-08	u	273	0	0	0.00	-90.00	  868.0
This study	GB6-2a	GB6-2a:LP-DIR-T	hargrave 2016-11-07 11:09:56	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    3.5	136.6		g	 35.8 	1.75e-06	21	1	7.23e-08	7.77e-08	1.69e-08	u	273	0	0	0.00	-90.00	  883.0
This study	GB6-2a	GB6-2a:LP-DIR-T	hargrave 2016-11-08 12:32:12	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.7	136.4		g	 35.9 	1.17e-06	22	1	3.65e-08	4.15e-08	1.23e-08	u	273	0	0	0.00	-90.00	  898.0
This study	GB6-2a	GB6-2a:LP-DIR-T	hargrave 2016-11-09 11:33:59	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    3.1	137.7		g	 36.4 	9.27e-07	23	1	2.91e-08	4.01e-08	1.20e-08	u	273	0	0	0.00	-90.00	  913.0
This study	GB6-2a	GB6-2a:LP-DIR-T	hargrave 2016-11-10 12:13:53	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.4	135.3		g	 36.3 	8.05e-07	24	1	1.33e-08	1.26e-08	8.29e-09	u	273	0	0	0.00	-90.00	  928.0
This study	GB6-2a	GB6-2a:LP-DIR-T	hargrave 2016-11-11 13:12:51	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    3.7	133.8		g	 37.8 	5.03e-07	25	1	2.22e-08	2.40e-08	4.67e-09	u	273	0	0	0.00	-90.00	  938.0
This study	GB6-2a	GB6-2a:LP-DIR-T	hargrave 2016-11-14 20:34:45	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    3.8	134.4		g	 37.6 	3.59e-07	26	1	1.68e-08	1.67e-08	3.62e-09	u	273	0	0	0.00	-90.00	  948.0
This study	GB6-2a	GB6-2a:LP-DIR-T	hargrave 2016-11-15 19:21:16	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.3	134.4		g	 37.6 	3.49e-07	27	1	4.98e-09	5.43e-09	4.18e-09	u	273	0	0	0.00	-90.00	  953.0
This study	GB6-3a	GB6-3a:LP-DIR-T	hargrave 2016-08-17 17:39:19	LT-NO:LP-DIR-T	pmagpy-3.4.1	    2.5	209.8		g	 01.6 	9.62e-06	1	1	1.19e-07	2.26e-07	3.35e-07	u	273	0	0	0.00	-90.00	273
This study	GB6-3a	GB6-3a:LP-DIR-T	hargrave 2016-08-17 20:26:29	LT-NO:LP-DIR-T	pmagpy-3.4.1	    2.3	209.5		g	 01.6 	9.63e-06	2	1	9.29e-08	1.88e-07	3.36e-07	u	273	0	0	0.00	-90.00	273
This study	GB6-3a	GB6-3a:LP-DIR-T	hargrave 2016-08-19 19:15:30	LT-LT-Z:LP-DIR-T	pmagpy-3.4.1	    2.9	204.4		g	 01.4 	9.48e-06	3	1	1.55e-07	2.87e-07	3.47e-07	u	273	0	0	0.00	-90.00	77
This study	GB6-3a	GB6-3a:LP-DIR-T	hargrave 2016-08-26 14:38:19	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.8	209.1		g	 01.1 	9.45e-06	4	1	7.43e-08	7.89e-08	2.78e-07	u	273	0	0	0.00	-90.00	  373.0
This study	GB6-3a	GB6-3a:LP-DIR-T	hargrave 2016-08-31 18:40:32	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    3.4	209.8		g	 00.6 	8.54e-06	5	1	2.27e-07	3.95e-07	2.26e-07	u	273	0	0	0.00	-90.00	  473.0
This study	GB6-3a	GB6-3a:LP-DIR-T	hargrave 2016-09-01 16:09:23	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.7	209.5		g	 00.9 	7.31e-06	6	1	4.49e-08	5.45e-08	2.12e-07	u	273	0	0	0.00	-90.00	  573.0
This study	GB6-3a	GB6-3a:LP-DIR-T	hargrave 2016-09-02 15:30:09	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.0	207.3		g	 00.9 	6.91e-06	7	1	8.29e-08	1.29e-07	1.96e-07	u	273	0	0	0.00	-90.00	  623.0
This study	GB6-3a	GB6-3a:LP-DIR-T	hargrave 2016-09-08 11:24:11	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.3	207.7		g	 00.8 	6.35e-06	8	1	5.34e-08	9.30e-08	1.04e-07	u	273	0	0	0.00	-90.00	  673.0
This study	GB6-3a	GB6-3a:LP-DIR-T	hargrave 2016-09-08 17:33:40	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.3	206.5		g	 00.7 	6.15e-06	9	1	5.02e-08	7.69e-08	1.02e-07	u	273	0	0	0.00	-90.00	  698.0
This study	GB6-3a	GB6-3a:LP-DIR-T	hargrave 2016-09-12 11:33:13	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    3.7	209.1		g	 00.7 	5.86e-06	10	1	1.71e-07	3.32e-07	8.30e-08	u	273	0	0	0.00	-90.00	  723.0
This study	GB6-3a	GB6-3a:LP-DIR-T	hargrave 2016-09-12 22:20:57	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    0.7	208.1		g	 00.6 	5.54e-06	11	1	3.67e-08	2.96e-08	6.45e-08	u	273	0	0	0.00	-90.00	  748.0
This study	GB6-3a	GB6-3a:LP-DIR-T	hargrave 2016-09-15 12:14:27	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.0	209.8		g	 00.9 	5.17e-06	12	1	2.25e-08	3.34e-08	8.63e-08	u	273	0	0	0.00	-90.00	  773.0
This study	GB6-3a	GB6-3a:LP-DIR-T	hargrave 2016-09-19 18:34:41	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.3	207.1		g	 00.8 	4.72e-06	13	1	8.58e-08	1.63e-07	6.01e-08	u	273	0	0	0.00	-90.00	  798.0
This study	GB6-3a	GB6-3a:LP-DIR-T	hargrave 2016-09-22 17:30:16	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    4.3	208.3		g	 01.0 	4.14e-06	14	1	1.45e-07	2.68e-07	6.39e-08	u	273	0	0	0.00	-90.00	  823.0
