tab	measurements
citations	specimen	experiment	instrument_codes	method_codes	software_packages	dir_csd	dir_dec	description	quality	dir_inc	magn_moment	number	meas_n_orient	magn_x_sigma	magn_y_sigma	magn_z_sigma	standard	meas_temp	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_temp
This study	GB9-1a	GB9-1a:LP-DIR-T	hargrave 2016-10-20 13:49:23	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.0	336.6		g	 31.7 	1.47e-06	11	1	3.36e-08	3.06e-08	2.97e-08	u	273	0	0	0.00	-90.00	  698.0
This study	GB9-1a	GB9-1a:LP-DIR-T	hargrave 2016-10-28 11:08:42	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.7	334.1		g	 31.4 	1.42e-06	12	1	3.44e-08	5.73e-08	1.68e-08	u	273	0	0	0.00	-90.00	  723.0
This study	GB9-1a	GB9-1a:LP-DIR-T	hargrave 2016-11-03 11:49:49	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    3.2	333.6		g	 31.2 	1.36e-06	13	1	3.98e-08	6.10e-08	2.52e-08	u	273	0	0	0.00	-90.00	  748.0
This study	GB9-1a	GB9-1a:LP-DIR-T	hargrave 2016-11-07 12:04:21	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.4	331.9		g	 30.5 	1.33e-06	14	1	2.14e-08	1.94e-08	1.81e-08	u	273	0	0	0.00	-90.00	  773.0
This study	GB9-1a	GB9-1a:LP-DIR-T	hargrave 2016-11-08 19:42:28	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	   70.8	131.1		g	 09.4 	3.02e-06	15	1	3.21e-06	2.88e-06	1.74e-07	u	273	0	0	0.00	-90.00	  798.0
This study	GB9-1a	GB9-1a:LP-DIR-T	hargrave 2016-11-09 15:01:20	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.7	333.8		g	 30.0 	1.26e-06	16	1	2.70e-08	5.12e-08	1.61e-08	u	273	0	0	0.00	-90.00	  823.0
This study	GB9-1a	GB9-1a:LP-DIR-T	hargrave 2016-11-13 21:15:45	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    3.1	333.8		g	 29.7 	1.20e-06	17	1	2.44e-08	5.96e-08	1.63e-08	u	273	0	0	0.00	-90.00	  833.0
This study	GB9-1a	GB9-1a:LP-DIR-T	hargrave 2016-11-14 21:27:43	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    3.4	334.8		g	 29.7 	1.15e-06	18	1	2.11e-08	6.25e-08	2.32e-08	u	273	0	0	0.00	-90.00	  843.0
This study	GB9-1a	GB9-1a:LP-DIR-T	hargrave 2016-11-16 13:46:54	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.0	336.8		g	 29.6 	1.14e-06	19	1	1.71e-08	3.49e-08	1.43e-08	u	273	0	0	0.00	-90.00	  848.0
This study	GB9-1a	GB9-1a:LP-DIR-T	hargrave 2016-11-21 14:15:50	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.0	334.0		g	 29.8 	1.13e-06	20	1	1.75e-08	3.32e-08	1.41e-08	u	273	0	0	0.00	-90.00	  853.0
This study	GB9-1a	GB9-1a:LP-DIR-T	hargrave 2016-11-23 13:22:23	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.4	336.8		g	 29.8 	1.11e-06	21	1	1.53e-08	1.35e-08	2.06e-08	u	273	0	0	0.00	-90.00	  868.0
This study	GB9-1a	GB9-1a:LP-DIR-T	hargrave 2016-11-30 10:25:26	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.3	335.3		g	 29.8 	1.03e-06	22	1	1.23e-08	1.49e-08	1.50e-08	u	273	0	0	0.00	-90.00	  883.0
This study	GB9-1a	GB9-1a:LP-DIR-T	hargrave 2016-12-09 14:30:19	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.2	334.8		g	 29.6 	9.16e-07	23	1	1.74e-08	2.87e-08	1.20e-08	u	273	0	0	0.00	-90.00	  898.0
This study	GB9-1a	GB9-1a:LP-DIR-T	hargrave 2016-12-13 18:19:09	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.9	336.5		g	 30.1 	7.06e-07	24	1	1.45e-08	1.13e-08	1.63e-08	u	273	0	0	0.00	-90.00	  913.0
This study	GB9-1a	GB9-1a:LP-DIR-T	hargrave 2016-12-15 16:00:30	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.8	336.2		g	 29.9 	3.34e-07	25	1	9.39e-09	1.19e-08	6.01e-09	u	273	0	0	0.00	-90.00	  928.0
This study	GB9-1a	GB9-1a:LP-DIR-T	hargrave 2016-12-16 17:55:11	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    4.3	332.9		g	 30.8 	1.10e-07	26	1	4.91e-09	6.49e-09	1.93e-09	u	273	0	0	0.00	-90.00	  938.0
This study	GB9-1a	GB9-1a:LP-DIR-T	hargrave 2016-12-22 12:01:08	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.9	344.2		g	 32.5 	3.73e-08	27	1	8.44e-10	1.59e-09	6.22e-10	u	273	0	0	0.00	-90.00	  948.0
This study	GB9-1a	GB9-1a:LP-DIR-T	hargrave 2016-12-22 21:20:12	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.1	331.1		g	 26.0 	1.47e-08	28	1	4.34e-10	3.71e-10	2.47e-10	u	273	0	0	0.00	-90.00	  953.0
This study	GB9-2a	GB9-2a:LP-DIR-T	hargrave 2016-08-17 18:28:00	LT-NO:LP-DIR-T	pmagpy-3.4.1	    4.4	176.7		g	-08.5 	3.08e-06	1	1	3.18e-08	1.93e-07	1.37e-07	u	273	0	0	0.00	-90.00	273
This study	GB9-2a	GB9-2a:LP-DIR-T	hargrave 2016-08-17 21:19:58	LT-NO:LP-DIR-T	pmagpy-3.4.1	    5.6	175.4		g	-08.4 	3.08e-06	2	1	4.06e-08	2.68e-07	1.35e-07	u	273	0	0	0.00	-90.00	273
This study	GB9-2a	GB9-2a:LP-DIR-T	hargrave 2016-08-19 20:06:27	LT-LT-Z:LP-DIR-T	pmagpy-3.4.1	    4.8	176.7		g	-08.0 	3.06e-06	3	1	3.15e-08	2.23e-07	1.29e-07	u	273	0	0	0.00	-90.00	77
This study	GB9-2a	GB9-2a:LP-DIR-T	hargrave 2016-08-26 15:30:42	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    3.3	178.8		g	-08.5 	3.06e-06	4	1	1.07e-08	1.48e-07	1.00e-07	u	273	0	0	0.00	-90.00	  373.0
This study	GB9-2a	GB9-2a:LP-DIR-T	hargrave 2016-09-12 12:23:54	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.7	181.1		g	-08.4 	3.05e-06	5	1	2.06e-08	1.38e-07	3.26e-08	u	273	0	0	0.00	-90.00	  473.0
This study	GB9-2a	GB9-2a:LP-DIR-T	hargrave 2016-09-13 14:07:44	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	   11.0	180.6		g	 00.0 	2.88e-06	6	1	1.13e-08	1.01e-07	5.49e-07	u	273	0	0	0.00	-90.00	  573.0
This study	GB9-2a	GB9-2a:LP-DIR-T	hargrave 2016-09-14 09:32:12	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	   11.0	180.7		g	 00.1 	2.88e-06	7	1	1.58e-08	9.09e-08	5.54e-07	u	273	0	0	0.00	-90.00	  573.0
This study	GB9-2a	GB9-2a:LP-DIR-T	hargrave 2016-09-14 12:33:22	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.1	179.0		g	-09.0 	2.93e-06	8	1	1.42e-08	9.31e-08	5.33e-08	u	273	0	0	0.00	-90.00	  573.0
This study	GB9-2a	GB9-2a:LP-DIR-T	hargrave 2016-09-26 16:48:27	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.7	180.9		g	-09.3 	2.84e-06	9	1	2.14e-08	6.07e-08	5.78e-08	u	273	0	0	0.00	-90.00	  623.0
This study	GB9-2a	GB9-2a:LP-DIR-T	hargrave 2016-10-03 19:01:30	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    4.5	181.5		g	-09.3 	2.72e-06	10	1	2.74e-08	2.10e-07	3.77e-08	u	273	0	0	0.00	-90.00	  673.0
This study	GB9-2a	GB9-2a:LP-DIR-T	hargrave 2016-10-20 13:51:18	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    3.2	181.8		g	-09.3 	2.65e-06	11	1	2.77e-08	1.46e-07	3.16e-08	u	273	0	0	0.00	-90.00	  698.0
This study	GB9-2a	GB9-2a:LP-DIR-T	hargrave 2016-10-28 11:13:33	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.4	181.4		g	-09.7 	2.55e-06	12	1	2.14e-08	9.31e-08	5.40e-08	u	273	0	0	0.00	-90.00	  723.0
This study	GB9-2a	GB9-2a:LP-DIR-T	hargrave 2016-11-03 11:53:37	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.2	180.6		g	-10.2 	2.44e-06	13	1	1.34e-08	2.24e-08	4.44e-08	u	273	0	0	0.00	-90.00	  748.0
This study	GB9-2a	GB9-2a:LP-DIR-T	hargrave 2016-11-07 12:06:13	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.3	180.3		g	-10.1 	2.32e-06	14	1	1.36e-08	9.02e-08	2.74e-08	u	273	0	0	0.00	-90.00	  773.0
This study	GB9-2a	GB9-2a:LP-DIR-T	hargrave 2016-11-08 19:46:28	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.3	181.4		g	-10.6 	2.16e-06	15	1	1.58e-08	2.21e-08	4.24e-08	u	273	0	0	0.00	-90.00	  798.0
This study	GB9-2a	GB9-2a:LP-DIR-T	hargrave 2016-11-09 15:05:18	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    3.1	185.0		g	-11.0 	1.83e-06	16	1	1.27e-08	9.08e-08	3.54e-08	u	273	0	0	0.00	-90.00	  823.0
This study	GB9-2a	GB9-2a:LP-DIR-T	hargrave 2016-11-13 21:19:41	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.0	181.1		g	-11.6 	1.59e-06	17	1	8.43e-09	9.01e-09	2.41e-08	u	273	0	0	0.00	-90.00	  833.0
This study	GB9-2a	GB9-2a:LP-DIR-T	hargrave 2016-11-14 21:29:36	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    6.2	178.2		g	-12.6 	1.26e-06	18	1	1.47e-08	1.35e-07	1.70e-08	u	273	0	0	0.00	-90.00	  843.0
This study	GB9-2a	GB9-2a:LP-DIR-T	hargrave 2016-11-16 13:48:47	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.2	183.0		g	-12.6 	1.19e-06	19	1	8.25e-09	1.60e-08	1.78e-08	u	273	0	0	0.00	-90.00	  848.0
This study	GB9-2a	GB9-2a:LP-DIR-T	hargrave 2016-11-21 14:20:40	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.6	181.7		g	-12.8 	1.14e-06	20	1	1.19e-08	1.71e-08	2.65e-08	u	273	0	0	0.00	-90.00	  853.0
This study	GB9-2a	GB9-2a:LP-DIR-T	hargrave 2016-11-23 13:26:20	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.3	182.8		g	-14.0 	8.67e-07	21	1	6.63e-09	1.28e-08	1.33e-08	u	273	0	0	0.00	-90.00	  868.0
This study	GB9-2a	GB9-2a:LP-DIR-T	hargrave 2016-11-30 10:27:49	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.2	183.1		g	-15.1 	7.26e-07	22	1	2.83e-09	2.43e-08	1.34e-08	u	273	0	0	0.00	-90.00	  883.0
This study	GB9-2a	GB9-2a:LP-DIR-T	hargrave 2016-12-09 14:34:21	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    3.5	187.2		g	-15.0 	6.69e-07	23	1	5.83e-09	3.87e-08	1.35e-08	u	273	0	0	0.00	-90.00	  898.0
This study	GB9-2a	GB9-2a:LP-DIR-T	hargrave 2016-12-13 18:23:13	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.2	184.4		g	-15.9 	5.43e-07	24	1	3.77e-09	1.89e-08	8.41e-09	u	273	0	0	0.00	-90.00	  913.0
This study	GB9-2a	GB9-2a:LP-DIR-T	hargrave 2016-12-15 16:04:23	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    3.9	182.1		g	-18.7 	2.98e-07	25	1	1.58e-09	1.99e-08	4.31e-09	u	273	0	0	0.00	-90.00	  928.0
This study	GB9-2a	GB9-2a:LP-DIR-T	hargrave 2016-12-16 17:59:12	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.3	185.6		g	-21.3 	1.71e-07	26	1	1.70e-09	2.33e-09	2.80e-09	u	273	0	0	0.00	-90.00	  938.0
This study	GB9-2a	GB9-2a:LP-DIR-T	hargrave 2016-12-22 12:03:47	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.5	178.9		g	-26.1 	8.22e-08	27	1	1.48e-09	3.05e-09	1.75e-09	u	273	0	0	0.00	-90.00	  948.0
This study	GB9-2a	GB9-2a:LP-DIR-T	hargrave 2016-12-22 21:22:51	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.6	188.7		g	-31.0 	5.12e-08	28	1	1.06e-09	7.23e-10	8.60e-10	u	273	0	0	0.00	-90.00	  953.0
This study	GB9-3a	GB9-3a:LP-DIR-T	hargrave 2016-08-17 18:32:36	LT-NO:LP-DIR-T	pmagpy-3.4.1	    4.0	007.9		g	 15.5 	6.67e-07	1	1	9.50e-09	2.20e-08	4.03e-08	u	273	0	0	0.00	-90.00	273
This study	GB9-3a	GB9-3a:LP-DIR-T	hargrave 2016-08-17 21:23:43	LT-NO:LP-DIR-T	pmagpy-3.4.1	    4.2	007.4		g	 15.5 	6.67e-07	2	1	8.86e-09	2.66e-08	4.00e-08	u	273	0	0	0.00	-90.00	273
This study	GB9-3a	GB9-3a:LP-DIR-T	hargrave 2016-08-19 20:10:12	LT-LT-Z:LP-DIR-T	pmagpy-3.4.1	    6.0	004.9		g	 15.4 	6.41e-07	3	1	8.32e-09	5.37e-08	3.99e-08	u	273	0	0	0.00	-90.00	77
This study	GB9-3a	GB9-3a:LP-DIR-T	hargrave 2016-08-26 15:34:30	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    3.5	011.5		g	 15.0 	6.46e-07	4	1	5.31e-09	1.42e-08	3.65e-08	u	273	0	0	0.00	-90.00	  373.0
This study	GB9-3a	GB9-3a:LP-DIR-T	hargrave 2016-09-12 12:27:53	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.9	010.6		g	 13.6 	6.41e-07	5	1	4.45e-09	1.76e-08	1.27e-08	u	273	0	0	0.00	-90.00	  473.0
This study	GB9-3a	GB9-3a:LP-DIR-T	hargrave 2016-09-13 14:09:25	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	   16.7	000.0		g	-00.1 	5.72e-07	6	1	3.24e-09	1.16e-07	1.27e-07	u	273	0	0	0.00	-90.00	  573.0
This study	GB9-3a	GB9-3a:LP-DIR-T	hargrave 2016-09-14 09:33:56	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	   16.8	359.9		g	-00.1 	5.73e-07	7	1	3.32e-09	1.17e-07	1.28e-07	u	273	0	0	0.00	-90.00	  573.0
This study	GB9-3a	GB9-3a:LP-DIR-T	hargrave 2016-09-14 12:34:59	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.7	008.7		g	 11.9 	5.96e-07	8	1	3.99e-09	2.63e-08	8.02e-09	u	273	0	0	0.00	-90.00	  573.0
This study	GB9-3a	GB9-3a:LP-DIR-T	hargrave 2016-09-26 16:51:06	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.3	011.4		g	 11.0 	5.67e-07	9	1	3.14e-09	7.30e-09	1.03e-08	u	273	0	0	0.00	-90.00	  623.0
This study	GB9-3a	GB9-3a:LP-DIR-T	hargrave 2016-10-03 19:05:23	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    3.3	009.2		g	 09.5 	5.27e-07	10	1	5.51e-09	2.79e-08	1.27e-08	u	273	0	0	0.00	-90.00	  673.0
This study	GB9-3a	GB9-3a:LP-DIR-T	hargrave 2016-10-20 13:55:16	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    3.3	011.8		g	 08.4 	4.77e-07	11	1	4.82e-09	2.29e-08	1.51e-08	u	273	0	0	0.00	-90.00	  698.0
This study	GB9-3a	GB9-3a:LP-DIR-T	hargrave 2016-10-28 11:15:30	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.2	010.4		g	 09.4 	4.55e-07	12	1	2.80e-09	1.47e-08	8.81e-09	u	273	0	0	0.00	-90.00	  723.0
This study	GB9-3a	GB9-3a:LP-DIR-T	hargrave 2016-11-03 11:55:14	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    5.3	014.7		g	 08.3 	4.34e-07	13	1	1.21e-08	3.85e-08	4.73e-09	u	273	0	0	0.00	-90.00	  748.0
This study	GB9-3a	GB9-3a:LP-DIR-T	hargrave 2016-11-07 12:09:58	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.7	009.5		g	 07.5 	4.19e-07	14	1	2.26e-09	1.15e-08	4.15e-09	u	273	0	0	0.00	-90.00	  773.0
This study	GB9-3a	GB9-3a:LP-DIR-T	hargrave 2016-11-08 19:48:05	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.3	009.3		g	 08.4 	4.06e-07	15	1	2.14e-09	1.38e-08	8.14e-09	u	273	0	0	0.00	-90.00	  798.0
This study	GB9-3a	GB9-3a:LP-DIR-T	hargrave 2016-11-09 15:06:57	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    0.9	014.0		g	 07.8 	3.87e-07	16	1	2.39e-09	3.68e-09	4.84e-09	u	273	0	0	0.00	-90.00	  823.0
This study	GB9-3a	GB9-3a:LP-DIR-T	hargrave 2016-11-13 21:21:18	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.5	013.5		g	 07.7 	3.77e-07	17	1	4.40e-09	1.46e-08	6.17e-09	u	273	0	0	0.00	-90.00	  833.0
This study	GB9-3a	GB9-3a:LP-DIR-T	hargrave 2016-11-14 22:43:44	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    3.5	012.3		g	 06.0 	3.67e-07	18	1	4.68e-09	2.01e-08	8.76e-09	u	273	0	0	0.00	-90.00	  843.0
This study	GB9-3a	GB9-3a:LP-DIR-T	hargrave 2016-11-16 13:50:25	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.6	010.1		g	 07.0 	3.64e-07	19	1	2.27e-09	9.44e-09	3.85e-09	u	273	0	0	0.00	-90.00	  848.0
This study	GB9-3a	GB9-3a:LP-DIR-T	hargrave 2016-11-21 14:22:22	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.8	011.2		g	 07.3 	3.61e-07	20	1	2.82e-09	1.04e-08	4.34e-09	u	273	0	0	0.00	-90.00	  853.0
This study	GB9-3a	GB9-3a:LP-DIR-T	hargrave 2016-11-23 13:27:57	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.7	016.2		g	 07.1 	3.48e-07	21	1	5.05e-09	1.36e-08	7.35e-09	u	273	0	0	0.00	-90.00	  868.0
This study	GB9-3a	GB9-3a:LP-DIR-T	hargrave 2016-11-30 10:30:40	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.1	010.1		g	 06.7 	3.30e-07	22	1	2.14e-09	1.12e-08	4.21e-09	u	273	0	0	0.00	-90.00	  883.0
This study	GB9-3a	GB9-3a:LP-DIR-T	hargrave 2016-12-09 14:35:59	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    0.9	016.0		g	 07.0 	3.17e-07	23	1	2.62e-09	3.03e-09	3.36e-09	u	273	0	0	0.00	-90.00	  898.0
This study	GB9-3a	GB9-3a:LP-DIR-T	hargrave 2016-12-13 18:24:50	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    3.1	010.6		g	 06.7 	2.72e-07	24	1	2.32e-09	1.29e-08	7.03e-09	u	273	0	0	0.00	-90.00	  913.0
This study	GB9-3a	GB9-3a:LP-DIR-T	hargrave 2016-12-15 16:06:00	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.9	009.6		g	 07.1 	1.50e-07	25	1	8.37e-10	1.93e-09	4.50e-09	u	273	0	0	0.00	-90.00	  928.0
This study	GB9-3a	GB9-3a:LP-DIR-T	hargrave 2016-12-16 18:00:52	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.4	011.1		g	 07.2 	1.01e-07	26	1	4.89e-10	8.46e-10	2.28e-09	u	273	0	0	0.00	-90.00	  938.0
This study	GB9-3a	GB9-3a:LP-DIR-T	hargrave 2016-12-22 12:05:10	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    4.1	014.7		g	 09.0 	5.36e-08	27	1	1.26e-09	3.47e-09	1.33e-09	u	273	0	0	0.00	-90.00	  948.0
This study	GB9-3a	GB9-3a:LP-DIR-T	hargrave 2016-12-22 21:24:12	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    3.8	007.6		g	 08.9 	4.26e-08	28	1	3.58e-10	2.69e-09	8.38e-10	u	273	0	0	0.00	-90.00	  953.0
This study	GB9-4a	GB9-4a:LP-DIR-T	hargrave 2016-08-17 18:35:00	LT-NO:LP-DIR-T	pmagpy-3.4.1	    3.7	338.3		g	 51.5 	1.83e-06	1	1	9.25e-08	5.44e-08	5.39e-08	u	273	0	0	0.00	-90.00	273
This study	GB9-4a	GB9-4a:LP-DIR-T	hargrave 2016-08-17 21:25:17	LT-NO:LP-DIR-T	pmagpy-3.4.1	    4.3	337.0		g	 51.5 	1.83e-06	2	1	1.03e-07	7.68e-08	5.71e-08	u	273	0	0	0.00	-90.00	273
This study	GB9-4a	GB9-4a:LP-DIR-T	hargrave 2016-08-22 08:44:10	LT-LT-Z:LP-DIR-T	pmagpy-3.4.1	    3.2	340.5		g	 51.3 	1.82e-06	3	1	8.48e-08	3.69e-08	5.09e-08	u	273	0	0	0.00	-90.00	77
This study	GB9-4a	GB9-4a:LP-DIR-T	hargrave 2016-08-26 15:36:55	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    5.7	343.8		g	 51.6 	1.80e-06	4	1	9.60e-08	1.45e-07	5.12e-08	u	273	0	0	0.00	-90.00	  373.0
This study	GB9-4a	GB9-4a:LP-DIR-T	hargrave 2016-09-12 12:29:26	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    3.2	337.7		g	 50.5 	1.79e-06	5	1	6.01e-08	8.26e-08	2.44e-08	u	273	0	0	0.00	-90.00	  473.0
This study	GB9-4a	GB9-4a:LP-DIR-T	hargrave 2016-09-13 14:11:14	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	   56.8	000.4		g	 00.0 	9.80e-07	6	1	3.28e-08	5.35e-07	1.41e-06	u	273	0	0	0.00	-90.00	  573.0
This study	GB9-4a	GB9-4a:LP-DIR-T	hargrave 2016-09-14 09:35:46	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	   56.5	359.7		g	 00.0 	9.89e-07	7	1	3.44e-08	5.22e-07	1.41e-06	u	273	0	0	0.00	-90.00	  573.0
This study	GB9-4a	GB9-4a:LP-DIR-T	hargrave 2016-09-14 12:36:34	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.5	334.4		g	 49.9 	1.73e-06	8	1	3.62e-08	3.32e-08	2.15e-08	u	273	0	0	0.00	-90.00	  573.0
This study	GB9-4a	GB9-4a:LP-DIR-T	hargrave 2016-09-26 16:52:49	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.7	336.7		g	 50.3 	1.67e-06	9	1	3.42e-08	3.63e-08	2.46e-08	u	273	0	0	0.00	-90.00	  623.0
This study	GB9-4a	GB9-4a:LP-DIR-T	hargrave 2016-10-03 19:06:56	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    3.4	337.4		g	 50.1 	1.59e-06	10	1	6.51e-08	6.69e-08	3.35e-08	u	273	0	0	0.00	-90.00	  673.0
This study	GB9-4a	GB9-4a:LP-DIR-T	hargrave 2016-10-20 13:56:53	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    3.4	339.7		g	 50.0 	1.56e-06	11	1	6.06e-08	6.99e-08	3.07e-08	u	273	0	0	0.00	-90.00	  698.0
