tab	measurements
citations	specimen	experiment	instrument_codes	method_codes	software_packages	dir_csd	dir_dec	description	quality	dir_inc	magn_moment	number	meas_n_orient	magn_x_sigma	magn_y_sigma	magn_z_sigma	standard	meas_temp	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_temp
This study	GB5-1a	GB5-1a:LP-DIR-T	hargrave 2016-10-25 00:31:23	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.6	320.0		g	-74.3 	1.51e-05	20	1	3.01e-07	2.94e-07	1.45e-07	u	273	0	0	0.00	-90.00	  868.0
This study	GB5-1a	GB5-1a:LP-DIR-T	hargrave 2016-11-07 10:54:39	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.1	316.0		g	-74.5 	1.26e-05	21	1	3.81e-07	2.70e-07	6.03e-08	u	273	0	0	0.00	-90.00	  883.0
This study	GB5-1a	GB5-1a:LP-DIR-T	hargrave 2016-11-08 12:17:31	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.6	314.3		g	-75.1 	4.60e-06	22	1	8.83e-08	9.34e-08	3.85e-08	u	273	0	0	0.00	-90.00	  898.0
This study	GB5-1a	GB5-1a:LP-DIR-T	hargrave 2016-11-09 11:17:24	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.7	310.2		g	-76.3 	2.45e-06	23	1	5.04e-08	5.48e-08	2.16e-08	u	273	0	0	0.00	-90.00	  913.0
This study	GB5-1a	GB5-1a:LP-DIR-T	hargrave 2016-11-10 11:58:36	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.6	308.7		g	-77.1 	2.14e-06	24	1	4.30e-08	4.03e-08	1.64e-08	u	273	0	0	0.00	-90.00	  928.0
This study	GB5-1a	GB5-1a:LP-DIR-T	hargrave 2016-11-11 12:58:10	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.6	315.2		g	-75.7 	1.90e-06	25	1	4.05e-08	3.66e-08	8.20e-09	u	273	0	0	0.00	-90.00	  938.0
This study	GB5-1a	GB5-1a:LP-DIR-T	hargrave 2016-11-14 20:20:09	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.7	311.5		g	-76.1 	1.67e-06	26	1	3.80e-08	3.14e-08	6.11e-09	u	273	0	0	0.00	-90.00	  948.0
This study	GB5-1a	GB5-1a:LP-DIR-T	hargrave 2016-11-15 19:06:50	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.0	301.5		g	-77.4 	7.47e-07	27	1	2.03e-08	1.71e-08	5.43e-09	u	273	0	0	0.00	-90.00	  953.0
This study	GB5-3a	GB5-3a:LP-DIR-T	hargrave 2016-08-17 17:23:52	LT-NO:LP-DIR-T	pmagpy-3.4.1	    2.3	332.5		g	-20.9 	3.36e-05	1	1	4.18e-07	4.39e-07	1.20e-06	u	273	0	0	0.00	-90.00	273
This study	GB5-3a	GB5-3a:LP-DIR-T	hargrave 2016-08-17 20:11:52	LT-NO:LP-DIR-T	pmagpy-3.4.1	    2.4	333.5		g	-20.9 	3.36e-05	2	1	6.27e-07	3.87e-07	1.20e-06	u	273	0	0	0.00	-90.00	273
This study	GB5-3a	GB5-3a:LP-DIR-T	hargrave 2016-08-19 19:00:03	LT-LT-Z:LP-DIR-T	pmagpy-3.4.1	    2.7	333.5		g	-20.9 	3.26e-05	3	1	7.35e-07	5.60e-07	1.26e-06	u	273	0	0	0.00	-90.00	77
This study	GB5-3a	GB5-3a:LP-DIR-T	hargrave 2016-08-26 14:21:48	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.1	332.9		g	-20.9 	3.28e-05	4	1	5.35e-07	3.04e-07	1.07e-06	u	273	0	0	0.00	-90.00	  373.0
This study	GB5-3a	GB5-3a:LP-DIR-T	hargrave 2016-08-31 18:24:43	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.6	335.2		g	-21.9 	3.19e-05	5	1	6.81e-07	5.51e-07	1.14e-06	u	273	0	0	0.00	-90.00	  473.0
This study	GB5-3a	GB5-3a:LP-DIR-T	hargrave 2016-09-01 15:53:30	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.3	334.1		g	-22.1 	3.05e-05	6	1	4.36e-07	3.03e-07	1.13e-06	u	273	0	0	0.00	-90.00	  573.0
This study	GB5-3a	GB5-3a:LP-DIR-T	hargrave 2016-09-02 15:15:01	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.2	333.0		g	-22.4 	2.87e-05	7	1	3.38e-07	4.32e-07	9.90e-07	u	273	0	0	0.00	-90.00	  623.0
This study	GB5-3a	GB5-3a:LP-DIR-T	hargrave 2016-09-08 11:12:20	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    3.2	332.4		g	-23.0 	2.68e-05	8	1	7.06e-07	1.30e-06	3.37e-07	u	273	0	0	0.00	-90.00	  673.0
This study	GB5-3a	GB5-3a:LP-DIR-T	hargrave 2016-09-08 17:19:43	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    0.9	334.7		g	-23.1 	2.59e-05	9	1	2.10e-07	1.72e-07	3.22e-07	u	273	0	0	0.00	-90.00	  698.0
This study	GB5-3a	GB5-3a:LP-DIR-T	hargrave 2016-09-12 11:18:13	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.5	333.9		g	-23.0 	2.51e-05	10	1	5.89e-07	9.07e-07	3.11e-07	u	273	0	0	0.00	-90.00	  723.0
This study	GB5-3a	GB5-3a:LP-DIR-T	hargrave 2016-09-12 22:05:45	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.4	333.7		g	-23.2 	2.45e-05	11	1	3.21e-07	4.29e-07	3.48e-07	u	273	0	0	0.00	-90.00	  748.0
This study	GB5-3a	GB5-3a:LP-DIR-T	hargrave 2016-09-15 12:01:24	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    0.9	336.0		g	-23.3 	2.41e-05	12	1	1.84e-07	1.79e-07	3.09e-07	u	273	0	0	0.00	-90.00	  773.0
This study	GB5-3a	GB5-3a:LP-DIR-T	hargrave 2016-09-19 18:16:48	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.3	333.3		g	-23.2 	2.34e-05	13	1	3.71e-07	8.12e-07	3.72e-07	u	273	0	0	0.00	-90.00	  798.0
This study	GB5-3a	GB5-3a:LP-DIR-T	hargrave 2016-09-22 17:13:35	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.0	332.6		g	-23.1 	2.29e-05	14	1	3.96e-07	6.49e-07	3.25e-07	u	273	0	0	0.00	-90.00	  823.0
This study	GB5-3a	GB5-3a:LP-DIR-T	hargrave 2016-09-29 11:00:17	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.6	334.8		g	-23.1 	2.25e-05	15	1	4.23e-07	9.02e-07	3.27e-07	u	273	0	0	0.00	-90.00	  833.0
This study	GB5-3a	GB5-3a:LP-DIR-T	hargrave 2016-10-03 17:52:49	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    3.1	333.5		g	-23.2 	2.15e-05	16	1	4.97e-07	1.02e-06	2.96e-07	u	273	0	0	0.00	-90.00	  843.0
This study	GB5-3a	GB5-3a:LP-DIR-T	hargrave 2016-10-08 14:50:20	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    3.1	331.7		g	-22.9 	2.13e-05	17	1	4.91e-07	1.03e-06	2.97e-07	u	273	0	0	0.00	-90.00	  848.0
This study	GB5-3a	GB5-3a:LP-DIR-T	hargrave 2016-10-10 16:45:01	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.1	332.8		g	-22.9 	2.13e-05	18	1	3.03e-07	7.14e-07	2.62e-07	u	273	0	0	0.00	-90.00	  848.0
This study	GB5-3a	GB5-3a:LP-DIR-T	hargrave 2016-10-20 12:34:28	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.5	334.9		g	-23.2 	2.11e-05	19	1	3.98e-07	7.86e-07	2.66e-07	u	273	0	0	0.00	-90.00	  853.0
This study	GB5-3a	GB5-3a:LP-DIR-T	hargrave 2016-10-25 00:32:49	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.7	335.0		g	-23.2 	2.00e-05	20	1	2.41e-07	4.71e-07	3.06e-07	u	273	0	0	0.00	-90.00	  868.0
This study	GB5-3a	GB5-3a:LP-DIR-T	hargrave 2016-11-07 10:56:08	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.4	334.8		g	-23.7 	1.56e-05	21	1	3.07e-07	5.49e-07	1.80e-07	u	273	0	0	0.00	-90.00	  883.0
This study	GB5-3a	GB5-3a:LP-DIR-T	hargrave 2016-11-08 12:19:01	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.2	332.8		g	-23.7 	6.18e-06	22	1	9.11e-08	2.12e-07	7.87e-08	u	273	0	0	0.00	-90.00	  898.0
This study	GB5-3a	GB5-3a:LP-DIR-T	hargrave 2016-11-09 11:19:46	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.1	331.0		g	-24.2 	2.91e-06	23	1	3.99e-08	8.97e-08	4.67e-08	u	273	0	0	0.00	-90.00	  913.0
This study	GB5-3a	GB5-3a:LP-DIR-T	hargrave 2016-11-10 12:00:06	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.9	330.4		g	-24.4 	2.54e-06	24	1	4.80e-08	6.23e-08	3.40e-08	u	273	0	0	0.00	-90.00	  928.0
This study	GB5-3a	GB5-3a:LP-DIR-T	hargrave 2016-11-11 12:59:40	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.2	332.1		g	-23.5 	2.29e-06	25	1	2.40e-08	2.99e-08	3.00e-08	u	273	0	0	0.00	-90.00	  938.0
This study	GB5-3a	GB5-3a:LP-DIR-T	hargrave 2016-11-14 20:21:38	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.0	334.3		g	-23.7 	2.11e-06	26	1	2.21e-08	2.00e-08	2.56e-08	u	273	0	0	0.00	-90.00	  948.0
This study	GB5-3a	GB5-3a:LP-DIR-T	hargrave 2016-11-15 19:08:20	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.2	325.5		g	-23.5 	9.69e-07	27	1	1.04e-08	1.40e-08	1.24e-08	u	273	0	0	0.00	-90.00	  953.0
This study	GB5-4a	GB5-4a:LP-DIR-T	hargrave 2016-08-17 17:25:20	LT-NO:LP-DIR-T	pmagpy-3.4.1	    3.6	097.9		g	-63.3 	3.07e-05	1	1	1.83e-06	5.82e-07	1.56e-07	u	273	0	0	0.00	-90.00	273
This study	GB5-4a	GB5-4a:LP-DIR-T	hargrave 2016-08-17 20:13:20	LT-NO:LP-DIR-T	pmagpy-3.4.1	    3.5	097.8		g	-63.2 	3.07e-05	2	1	1.82e-06	5.91e-07	1.39e-07	u	273	0	0	0.00	-90.00	273
This study	GB5-4a	GB5-4a:LP-DIR-T	hargrave 2016-08-19 19:01:31	LT-LT-Z:LP-DIR-T	pmagpy-3.4.1	    3.1	096.9		g	-63.3 	2.99e-05	3	1	1.51e-06	5.61e-07	1.31e-07	u	273	0	0	0.00	-90.00	77
This study	GB5-4a	GB5-4a:LP-DIR-T	hargrave 2016-08-26 14:23:16	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    3.0	097.5		g	-63.6 	2.99e-05	4	1	1.49e-06	5.14e-07	2.06e-07	u	273	0	0	0.00	-90.00	  373.0
This study	GB5-4a	GB5-4a:LP-DIR-T	hargrave 2016-08-31 18:26:09	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.7	100.1		g	-64.3 	2.94e-05	5	1	7.68e-07	4.83e-07	2.29e-07	u	273	0	0	0.00	-90.00	  473.0
This study	GB5-4a	GB5-4a:LP-DIR-T	hargrave 2016-09-01 15:54:57	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.7	095.9		g	-64.8 	2.73e-05	6	1	1.21e-06	4.16e-07	2.04e-07	u	273	0	0	0.00	-90.00	  573.0
This study	GB5-4a	GB5-4a:LP-DIR-T	hargrave 2016-09-02 15:16:28	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.0	096.1		g	-64.8 	2.55e-05	7	1	8.05e-07	4.00e-07	1.84e-07	u	273	0	0	0.00	-90.00	  623.0
This study	GB5-4a	GB5-4a:LP-DIR-T	hargrave 2016-09-08 11:13:30	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.5	093.9		g	-64.2 	2.40e-05	8	1	5.01e-07	4.78e-07	9.10e-08	u	273	0	0	0.00	-90.00	  673.0
This study	GB5-4a	GB5-4a:LP-DIR-T	hargrave 2016-09-08 17:20:52	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    3.7	098.6		g	-64.1 	2.33e-05	9	1	1.43e-06	5.77e-07	1.72e-07	u	273	0	0	0.00	-90.00	  698.0
This study	GB5-4a	GB5-4a:LP-DIR-T	hargrave 2016-09-12 11:19:46	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.7	095.2		g	-64.1 	2.28e-05	10	1	5.59e-07	4.52e-07	8.85e-08	u	273	0	0	0.00	-90.00	  723.0
This study	GB5-4a	GB5-4a:LP-DIR-T	hargrave 2016-09-12 22:07:15	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.9	095.1		g	-64.0 	2.23e-05	11	1	6.48e-07	4.54e-07	1.62e-07	u	273	0	0	0.00	-90.00	  748.0
This study	GB5-4a	GB5-4a:LP-DIR-T	hargrave 2016-09-15 12:02:34	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.7	097.9		g	-64.1 	2.19e-05	12	1	5.25e-07	4.38e-07	1.33e-07	u	273	0	0	0.00	-90.00	  773.0
This study	GB5-4a	GB5-4a:LP-DIR-T	hargrave 2016-09-19 18:18:14	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.9	095.2		g	-64.2 	2.12e-05	13	1	1.02e-06	4.33e-07	9.56e-08	u	273	0	0	0.00	-90.00	  798.0
This study	GB5-4a	GB5-4a:LP-DIR-T	hargrave 2016-09-22 17:15:09	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.3	095.0		g	-64.4 	2.07e-05	14	1	7.59e-07	4.37e-07	1.23e-07	u	273	0	0	0.00	-90.00	  823.0
This study	GB5-4a	GB5-4a:LP-DIR-T	hargrave 2016-09-29 11:01:51	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.8	093.6		g	-64.1 	2.03e-05	15	1	5.48e-07	4.40e-07	1.79e-07	u	273	0	0	0.00	-90.00	  833.0
This study	GB5-4a	GB5-4a:LP-DIR-T	hargrave 2016-10-03 17:54:17	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.6	092.3		g	-64.2 	1.92e-05	16	1	7.94e-07	3.94e-07	1.06e-07	u	273	0	0	0.00	-90.00	  843.0
This study	GB5-4a	GB5-4a:LP-DIR-T	hargrave 2016-10-08 14:53:55	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.0	096.5		g	-64.4 	1.90e-05	17	1	5.38e-07	4.05e-07	1.45e-07	u	273	0	0	0.00	-90.00	  848.0
This study	GB5-4a	GB5-4a:LP-DIR-T	hargrave 2016-10-10 16:48:48	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.6	094.8		g	-64.4 	1.90e-05	18	1	7.55e-07	3.89e-07	1.20e-07	u	273	0	0	0.00	-90.00	  848.0
This study	GB5-4a	GB5-4a:LP-DIR-T	hargrave 2016-10-20 12:36:54	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.3	096.7		g	-64.0 	1.88e-05	19	1	6.53e-07	3.74e-07	8.61e-08	u	273	0	0	0.00	-90.00	  853.0
This study	GB5-4a	GB5-4a:LP-DIR-T	hargrave 2016-10-25 00:34:16	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.8	096.2		g	-64.1 	1.75e-05	20	1	4.31e-07	3.37e-07	1.23e-07	u	273	0	0	0.00	-90.00	  868.0
This study	GB5-4a	GB5-4a:LP-DIR-T	hargrave 2016-11-07 10:58:27	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.1	096.1		g	-64.1 	1.37e-05	21	1	4.49e-07	2.70e-07	6.10e-08	u	273	0	0	0.00	-90.00	  883.0
This study	GB5-4a	GB5-4a:LP-DIR-T	hargrave 2016-11-08 12:20:30	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.9	094.4		g	-64.3 	6.93e-06	22	1	3.33e-07	1.26e-07	3.46e-08	u	273	0	0	0.00	-90.00	  898.0
This study	GB5-4a	GB5-4a:LP-DIR-T	hargrave 2016-11-09 11:21:16	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.7	094.6		g	-62.9 	2.90e-06	23	1	1.26e-07	5.57e-08	2.38e-08	u	273	0	0	0.00	-90.00	  913.0
This study	GB5-4a	GB5-4a:LP-DIR-T	hargrave 2016-11-10 12:02:57	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.5	094.5		g	-62.1 	2.53e-06	24	1	4.88e-08	4.87e-08	8.49e-09	u	273	0	0	0.00	-90.00	  928.0
This study	GB5-4a	GB5-4a:LP-DIR-T	hargrave 2016-11-11 13:01:08	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.6	095.1		g	-61.6 	2.27e-06	25	1	5.02e-08	4.08e-08	9.67e-09	u	273	0	0	0.00	-90.00	  938.0
This study	GB5-4a	GB5-4a:LP-DIR-T	hargrave 2016-11-14 20:23:06	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.7	095.9		g	-61.9 	2.09e-06	26	1	4.93e-08	3.75e-08	7.97e-09	u	273	0	0	0.00	-90.00	  948.0
This study	GB5-4a	GB5-4a:LP-DIR-T	hargrave 2016-11-15 19:09:47	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.3	094.1		g	-63.4 	1.11e-06	27	1	3.99e-08	1.98e-08	7.27e-09	u	273	0	0	0.00	-90.00	  953.0
This study	GB5-5a	GB5-5a:LP-DIR-T	hargrave 2016-08-17 17:26:49	LT-NO:LP-DIR-T	pmagpy-3.4.1	    2.2	072.2		g	-76.6 	2.13e-05	1	1	7.28e-07	4.14e-07	1.05e-07	u	273	0	0	0.00	-90.00	273
This study	GB5-5a	GB5-5a:LP-DIR-T	hargrave 2016-08-17 20:14:48	LT-NO:LP-DIR-T	pmagpy-3.4.1	    2.1	072.8		g	-76.6 	2.13e-05	2	1	6.86e-07	4.10e-07	1.12e-07	u	273	0	0	0.00	-90.00	273
This study	GB5-5a	GB5-5a:LP-DIR-T	hargrave 2016-08-19 19:02:59	LT-LT-Z:LP-DIR-T	pmagpy-3.4.1	    2.1	070.0		g	-76.7 	2.08e-05	3	1	6.42e-07	4.03e-07	1.13e-07	u	273	0	0	0.00	-90.00	77
This study	GB5-5a	GB5-5a:LP-DIR-T	hargrave 2016-08-26 14:24:44	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.9	069.7		g	-76.9 	2.09e-05	4	1	5.71e-07	3.77e-07	1.54e-07	u	273	0	0	0.00	-90.00	  373.0
This study	GB5-5a	GB5-5a:LP-DIR-T	hargrave 2016-08-31 18:27:37	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.5	076.6		g	-76.9 	2.07e-05	5	1	3.74e-07	3.96e-07	2.11e-07	u	273	0	0	0.00	-90.00	  473.0
This study	GB5-5a	GB5-5a:LP-DIR-T	hargrave 2016-09-01 15:56:25	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.3	064.9		g	-77.1 	1.93e-05	6	1	7.16e-07	3.19e-07	1.91e-07	u	273	0	0	0.00	-90.00	  573.0
This study	GB5-5a	GB5-5a:LP-DIR-T	hargrave 2016-09-02 15:17:57	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.0	064.1		g	-77.0 	1.79e-05	7	1	5.47e-07	2.88e-07	1.68e-07	u	273	0	0	0.00	-90.00	  623.0
This study	GB5-5a	GB5-5a:LP-DIR-T	hargrave 2016-09-08 11:14:41	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.9	063.9		g	-76.3 	1.68e-05	8	1	4.64e-07	3.32e-07	1.46e-07	u	273	0	0	0.00	-90.00	  673.0
This study	GB5-5a	GB5-5a:LP-DIR-T	hargrave 2016-09-08 17:22:48	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.9	066.7		g	-76.3 	1.62e-05	9	1	4.64e-07	3.30e-07	1.32e-07	u	273	0	0	0.00	-90.00	  698.0
This study	GB5-5a	GB5-5a:LP-DIR-T	hargrave 2016-09-12 11:21:15	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.5	066.4		g	-76.3 	1.58e-05	10	1	3.12e-07	3.14e-07	9.22e-08	u	273	0	0	0.00	-90.00	  723.0
This study	GB5-5a	GB5-5a:LP-DIR-T	hargrave 2016-09-12 22:08:43	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.6	068.4		g	-76.2 	1.54e-05	11	1	3.34e-07	3.08e-07	1.26e-07	u	273	0	0	0.00	-90.00	  748.0
This study	GB5-5a	GB5-5a:LP-DIR-T	hargrave 2016-09-15 12:04:26	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.7	068.3		g	-76.4 	1.51e-05	12	1	3.65e-07	2.95e-07	1.61e-07	u	273	0	0	0.00	-90.00	  773.0
This study	GB5-5a	GB5-5a:LP-DIR-T	hargrave 2016-09-19 18:19:46	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.7	066.0		g	-76.5 	1.45e-05	13	1	3.31e-07	3.03e-07	8.18e-08	u	273	0	0	0.00	-90.00	  798.0
This study	GB5-5a	GB5-5a:LP-DIR-T	hargrave 2016-09-22 17:16:42	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.6	066.6		g	-76.4 	1.42e-05	14	1	2.95e-07	2.86e-07	1.26e-07	u	273	0	0	0.00	-90.00	  823.0
