tab	measurements
citations	specimen	experiment	instrument_codes	method_codes	software_packages	dir_csd	dir_dec	description	quality	dir_inc	magn_moment	number	meas_n_orient	magn_x_sigma	magn_y_sigma	magn_z_sigma	standard	meas_temp	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_temp
This study	GB8-2a	GB8-2a:LP-DIR-T	hargrave 2016-10-20 13:34:49	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.9	167.6		g	-44.2 	3.53e-06	11	1	7.09e-08	1.00e-07	3.05e-08	u	273	0	0	0.00	-90.00	  698.0
This study	GB8-2a	GB8-2a:LP-DIR-T	hargrave 2016-10-28 10:47:17	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.3	165.8		g	-44.4 	3.51e-06	12	1	5.22e-08	5.94e-08	2.85e-08	u	273	0	0	0.00	-90.00	  723.0
This study	GB8-2a	GB8-2a:LP-DIR-T	hargrave 2016-11-03 11:36:26	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.6	163.2		g	-44.6 	3.32e-06	13	1	5.31e-08	7.18e-08	3.57e-08	u	273	0	0	0.00	-90.00	  748.0
This study	GB8-2a	GB8-2a:LP-DIR-T	hargrave 2016-11-07 11:49:21	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.2	166.2		g	-44.4 	3.24e-06	14	1	4.32e-08	4.85e-08	3.12e-08	u	273	0	0	0.00	-90.00	  773.0
This study	GB8-2a	GB8-2a:LP-DIR-T	hargrave 2016-11-08 19:25:50	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.2	166.9		g	-44.1 	3.12e-06	15	1	3.99e-08	4.75e-08	2.22e-08	u	273	0	0	0.00	-90.00	  798.0
This study	GB8-2a	GB8-2a:LP-DIR-T	hargrave 2016-11-09 14:45:37	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.4	166.7		g	-44.2 	3.01e-06	16	1	3.63e-08	6.32e-08	2.54e-08	u	273	0	0	0.00	-90.00	  823.0
This study	GB8-2a	GB8-2a:LP-DIR-T	hargrave 2016-11-13 20:57:28	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.0	165.1		g	-44.3 	2.87e-06	17	1	5.82e-08	7.73e-08	3.44e-08	u	273	0	0	0.00	-90.00	  833.0
This study	GB8-2a	GB8-2a:LP-DIR-T	hargrave 2016-11-14 21:11:43	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.3	168.5		g	-44.1 	2.74e-06	18	1	4.92e-08	9.41e-08	2.80e-08	u	273	0	0	0.00	-90.00	  843.0
This study	GB8-2a	GB8-2a:LP-DIR-T	hargrave 2016-11-16 13:31:50	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.4	166.1		g	-43.8 	2.60e-06	19	1	3.62e-08	1.01e-07	2.31e-08	u	273	0	0	0.00	-90.00	  848.0
This study	GB8-2a	GB8-2a:LP-DIR-T	hargrave 2016-11-21 13:59:13	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.5	168.1		g	-44.0 	2.59e-06	20	1	3.34e-08	5.46e-08	2.33e-08	u	273	0	0	0.00	-90.00	  853.0
This study	GB8-2a	GB8-2a:LP-DIR-T	hargrave 2016-11-23 13:09:48	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.4	164.8		g	-43.4 	2.33e-06	21	1	4.16e-08	3.52e-08	2.37e-08	u	273	0	0	0.00	-90.00	  868.0
This study	GB8-2a	GB8-2a:LP-DIR-T	hargrave 2016-11-30 16:40:24	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.9	168.7		g	-43.1 	1.95e-06	22	1	2.37e-08	5.66e-08	2.26e-08	u	273	0	0	0.00	-90.00	  883.0
This study	GB8-2a	GB8-2a:LP-DIR-T	hargrave 2016-12-09 14:17:32	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.5	167.8		g	-42.9 	1.89e-06	23	1	3.06e-08	7.73e-08	1.49e-08	u	273	0	0	0.00	-90.00	  898.0
This study	GB8-2a	GB8-2a:LP-DIR-T	hargrave 2016-12-13 18:04:08	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.1	167.8		g	-43.1 	1.77e-06	24	1	4.11e-08	4.15e-08	2.87e-08	u	273	0	0	0.00	-90.00	  913.0
This study	GB8-2a	GB8-2a:LP-DIR-T	hargrave 2016-12-15 15:48:03	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.1	167.9		g	-42.9 	1.73e-06	25	1	3.82e-08	4.53e-08	2.85e-08	u	273	0	0	0.00	-90.00	  928.0
This study	GB8-2a	GB8-2a:LP-DIR-T	hargrave 2016-12-16 17:42:58	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.6	167.5		g	-42.6 	1.61e-06	26	1	2.53e-08	2.92e-08	2.18e-08	u	273	0	0	0.00	-90.00	  938.0
This study	GB8-2a	GB8-2a:LP-DIR-T	hargrave 2016-12-22 11:51:03	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.0	168.1		g	-42.4 	1.54e-06	27	1	2.67e-08	4.50e-08	2.11e-08	u	273	0	0	0.00	-90.00	  948.0
This study	GB8-2a	GB8-2a:LP-DIR-T	hargrave 2016-12-22 21:10:28	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.8	163.5		g	-42.5 	1.27e-06	28	1	2.53e-08	5.49e-08	1.35e-08	u	273	0	0	0.00	-90.00	  953.0
This study	GB8-3a	GB8-3a:LP-DIR-T	hargrave 2016-08-17 18:14:24	LT-NO:LP-DIR-T	pmagpy-3.4.1	    2.3	129.7		g	 00.5 	3.86e-06	1	1	9.71e-08	8.21e-08	9.12e-08	u	273	0	0	0.00	-90.00	273
This study	GB8-3a	GB8-3a:LP-DIR-T	hargrave 2016-08-17 21:06:14	LT-NO:LP-DIR-T	pmagpy-3.4.1	    1.8	130.2		g	 00.6 	3.86e-06	2	1	6.91e-08	6.02e-08	8.49e-08	u	273	0	0	0.00	-90.00	273
This study	GB8-3a	GB8-3a:LP-DIR-T	hargrave 2016-08-19 19:53:47	LT-LT-Z:LP-DIR-T	pmagpy-3.4.1	    2.2	130.9		g	 00.5 	3.54e-06	3	1	8.00e-08	7.10e-08	8.48e-08	u	273	0	0	0.00	-90.00	77
This study	GB8-3a	GB8-3a:LP-DIR-T	hargrave 2016-08-26 15:17:01	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.3	133.3		g	 00.4 	3.57e-06	4	1	7.22e-08	8.59e-08	9.15e-08	u	273	0	0	0.00	-90.00	  373.0
This study	GB8-3a	GB8-3a:LP-DIR-T	hargrave 2016-09-12 12:11:10	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    3.8	130.2		g	 00.2 	3.51e-06	5	1	1.77e-07	1.49e-07	4.68e-08	u	273	0	0	0.00	-90.00	  473.0
This study	GB8-3a	GB8-3a:LP-DIR-T	hargrave 2016-09-13 13:47:55	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	   51.8	179.8		g	-00.2 	2.18e-06	6	1	2.28e-08	2.79e-06	3.53e-08	u	273	0	0	0.00	-90.00	  573.0
This study	GB8-3a	GB8-3a:LP-DIR-T	hargrave 2016-09-14 09:14:36	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	   51.1	179.1		g	-00.2 	2.22e-06	7	1	5.25e-08	2.76e-06	3.47e-08	u	273	0	0	0.00	-90.00	  573.0
This study	GB8-3a	GB8-3a:LP-DIR-T	hargrave 2016-09-14 12:15:51	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.3	131.2		g	 00.4 	3.41e-06	8	1	5.97e-08	4.86e-08	3.46e-08	u	273	0	0	0.00	-90.00	  573.0
This study	GB8-3a	GB8-3a:LP-DIR-T	hargrave 2016-09-26 16:29:36	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    0.9	130.1		g	 00.1 	3.30e-06	9	1	2.90e-08	2.32e-08	4.06e-08	u	273	0	0	0.00	-90.00	  623.0
This study	GB8-3a	GB8-3a:LP-DIR-T	hargrave 2016-10-03 18:45:21	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.4	128.9		g	 00.0 	3.14e-06	10	1	9.59e-08	8.09e-08	3.92e-08	u	273	0	0	0.00	-90.00	  673.0
This study	GB8-3a	GB8-3a:LP-DIR-T	hargrave 2016-10-20 13:36:28	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    3.1	131.2		g	 00.1 	3.05e-06	11	1	1.28e-07	1.03e-07	3.71e-08	u	273	0	0	0.00	-90.00	  698.0
This study	GB8-3a	GB8-3a:LP-DIR-T	hargrave 2016-10-28 10:49:17	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    3.8	130.9		g	 00.2 	3.04e-06	12	1	1.59e-07	1.25e-07	3.80e-08	u	273	0	0	0.00	-90.00	  723.0
This study	GB8-3a	GB8-3a:LP-DIR-T	hargrave 2016-11-03 11:38:02	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.2	129.3		g	 00.0 	2.89e-06	13	1	3.47e-08	3.51e-08	3.47e-08	u	273	0	0	0.00	-90.00	  748.0
This study	GB8-3a	GB8-3a:LP-DIR-T	hargrave 2016-11-07 11:50:56	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.5	130.3		g	-00.0 	2.82e-06	14	1	5.77e-08	3.71e-08	3.62e-08	u	273	0	0	0.00	-90.00	  773.0
This study	GB8-3a	GB8-3a:LP-DIR-T	hargrave 2016-11-08 19:27:29	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.7	131.1		g	 00.2 	2.72e-06	15	1	5.70e-08	4.77e-08	3.10e-08	u	273	0	0	0.00	-90.00	  798.0
This study	GB8-3a	GB8-3a:LP-DIR-T	hargrave 2016-11-09 14:47:12	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.0	130.6		g	 00.2 	2.62e-06	16	1	2.61e-08	2.30e-08	2.93e-08	u	273	0	0	0.00	-90.00	  823.0
This study	GB8-3a	GB8-3a:LP-DIR-T	hargrave 2016-11-13 20:59:08	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.0	130.6		g	 00.2 	2.49e-06	17	1	3.27e-08	1.90e-08	2.47e-08	u	273	0	0	0.00	-90.00	  833.0
This study	GB8-3a	GB8-3a:LP-DIR-T	hargrave 2016-11-14 21:13:18	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.0	132.6		g	 00.0 	2.37e-06	18	1	6.06e-08	5.47e-08	2.49e-08	u	273	0	0	0.00	-90.00	  843.0
This study	GB8-3a	GB8-3a:LP-DIR-T	hargrave 2016-11-16 13:33:29	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    0.8	132.8		g	 00.3 	2.30e-06	19	1	1.37e-08	1.26e-08	2.77e-08	u	273	0	0	0.00	-90.00	  848.0
This study	GB8-3a	GB8-3a:LP-DIR-T	hargrave 2016-11-21 14:00:53	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.5	132.1		g	 00.1 	2.29e-06	20	1	7.31e-08	6.18e-08	2.90e-08	u	273	0	0	0.00	-90.00	  853.0
This study	GB8-3a	GB8-3a:LP-DIR-T	hargrave 2016-11-23 13:11:23	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.2	135.1		g	 00.4 	2.13e-06	21	1	2.68e-08	2.49e-08	2.58e-08	u	273	0	0	0.00	-90.00	  868.0
This study	GB8-3a	GB8-3a:LP-DIR-T	hargrave 2016-11-30 16:42:50	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.1	133.6		g	 00.3 	1.86e-06	22	1	2.11e-08	1.94e-08	2.28e-08	u	273	0	0	0.00	-90.00	  883.0
This study	GB8-3a	GB8-3a:LP-DIR-T	hargrave 2016-12-09 14:19:11	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    8.2	128.2		g	 00.5 	1.80e-06	23	1	2.04e-07	1.60e-07	2.27e-08	u	273	0	0	0.00	-90.00	  898.0
This study	GB8-3a	GB8-3a:LP-DIR-T	hargrave 2016-12-09 16:31:34	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.5	131.1		g	 00.4 	1.81e-06	24	1	3.31e-08	2.85e-08	2.18e-08	u	273	0	0	0.00	-90.00	  898.0
This study	GB8-3a	GB8-3a:LP-DIR-T	hargrave 2016-12-13 18:05:48	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    3.1	130.9		g	 00.3 	1.70e-06	25	1	6.75e-08	5.85e-08	2.61e-08	u	273	0	0	0.00	-90.00	  913.0
This study	GB8-3a	GB8-3a:LP-DIR-T	hargrave 2016-12-15 15:49:38	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.0	133.4		g	 00.3 	1.67e-06	26	1	1.56e-08	1.37e-08	2.28e-08	u	273	0	0	0.00	-90.00	  928.0
This study	GB8-3a	GB8-3a:LP-DIR-T	hargrave 2016-12-16 17:44:33	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    5.5	130.8		g	-00.1 	1.56e-06	27	1	1.12e-07	9.65e-08	2.50e-08	u	273	0	0	0.00	-90.00	  938.0
This study	GB8-3a	GB8-3a:LP-DIR-T	hargrave 2016-12-22 11:52:20	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.0	133.3		g	 00.6 	1.48e-06	28	1	1.06e-08	7.79e-09	2.41e-08	u	273	0	0	0.00	-90.00	  948.0
This study	GB8-3a	GB8-3a:LP-DIR-T	hargrave 2016-12-22 21:11:43	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.2	129.6		g	 01.1 	1.28e-06	29	1	1.31e-08	1.49e-08	1.89e-08	u	273	0	0	0.00	-90.00	  953.0
This study	GB8-4a	GB8-4a:LP-DIR-T	hargrave 2016-08-17 18:15:55	LT-NO:LP-DIR-T	pmagpy-3.4.1	    2.5	128.6		g	 24.0 	1.62e-05	1	1	4.03e-07	1.26e-07	5.72e-07	u	273	0	0	0.00	-90.00	273
This study	GB8-4a	GB8-4a:LP-DIR-T	hargrave 2016-08-17 21:07:45	LT-NO:LP-DIR-T	pmagpy-3.4.1	    2.3	127.7		g	 24.0 	1.62e-05	2	1	2.60e-07	2.18e-07	5.55e-07	u	273	0	0	0.00	-90.00	273
This study	GB8-4a	GB8-4a:LP-DIR-T	hargrave 2016-08-19 19:55:18	LT-LT-Z:LP-DIR-T	pmagpy-3.4.1	    2.5	127.1		g	 24.0 	1.60e-05	3	1	3.38e-07	1.57e-07	5.86e-07	u	273	0	0	0.00	-90.00	77
This study	GB8-4a	GB8-4a:LP-DIR-T	hargrave 2016-08-26 15:19:23	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.4	130.9		g	 23.5 	1.59e-05	4	1	3.32e-07	1.84e-07	5.38e-07	u	273	0	0	0.00	-90.00	  373.0
This study	GB8-4a	GB8-4a:LP-DIR-T	hargrave 2016-09-12 12:12:41	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.6	131.6		g	 23.7 	1.51e-05	5	1	2.35e-07	2.88e-07	2.09e-07	u	273	0	0	0.00	-90.00	  473.0
This study	GB8-4a	GB8-4a:LP-DIR-T	hargrave 2016-09-13 13:49:42	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	   58.9	178.8		g	-00.1 	7.62e-06	6	1	2.13e-07	1.12e-05	6.24e-06	u	273	0	0	0.00	-90.00	  573.0
This study	GB8-4a	GB8-4a:LP-DIR-T	hargrave 2016-09-14 09:16:36	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	   57.4	177.1		g	-00.1 	7.97e-06	7	1	5.73e-07	1.09e-05	6.24e-06	u	273	0	0	0.00	-90.00	  573.0
This study	GB8-4a	GB8-4a:LP-DIR-T	hargrave 2016-09-14 12:17:35	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.6	130.8		g	 23.7 	1.42e-05	8	1	1.65e-07	2.61e-07	2.71e-07	u	273	0	0	0.00	-90.00	  573.0
This study	GB8-4a	GB8-4a:LP-DIR-T	hargrave 2016-09-26 16:33:16	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.1	128.1		g	 23.4 	1.36e-05	9	1	3.92e-07	1.92e-07	2.48e-07	u	273	0	0	0.00	-90.00	  623.0
This study	GB8-4a	GB8-4a:LP-DIR-T	hargrave 2016-10-03 18:48:32	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.0	129.2		g	 23.6 	1.27e-05	10	1	2.42e-07	3.07e-07	2.33e-07	u	273	0	0	0.00	-90.00	  673.0
