tab	measurements
citations	specimen	experiment	instrument_codes	method_codes	software_packages	dir_csd	dir_dec	description	quality	dir_inc	magn_moment	number	meas_n_orient	magn_x_sigma	magn_y_sigma	magn_z_sigma	standard	meas_temp	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_temp
This study	GB4-2a	GB4-2a:LP-DIR-T	hargrave 2016-09-08 17:07:31	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.2	123.3		g	 31.1 	5.44e-07	9	1	7.31e-09	6.16e-09	5.88e-09	u	273	0	0	0.00	-90.00	  698.0
This study	GB4-2a	GB4-2a:LP-DIR-T	hargrave 2016-09-12 11:03:00	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.1	123.6		g	 31.8 	4.88e-07	10	1	4.80e-09	4.40e-09	6.68e-09	u	273	0	0	0.00	-90.00	  723.0
This study	GB4-2a	GB4-2a:LP-DIR-T	hargrave 2016-09-12 21:50:29	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    4.3	124.2		g	 31.6 	4.25e-07	11	1	2.69e-08	1.73e-08	5.23e-09	u	273	0	0	0.00	-90.00	  748.0
This study	GB4-2a	GB4-2a:LP-DIR-T	hargrave 2016-09-15 11:49:14	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.1	122.4		g	 31.2 	3.94e-07	12	1	4.50e-09	3.95e-09	4.83e-09	u	273	0	0	0.00	-90.00	  773.0
This study	GB4-2a	GB4-2a:LP-DIR-T	hargrave 2016-09-19 18:01:27	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.0	122.3		g	 29.2 	3.26e-07	13	1	3.79e-09	3.15e-09	3.60e-09	u	273	0	0	0.00	-90.00	  798.0
This study	GB4-2a	GB4-2a:LP-DIR-T	hargrave 2016-09-22 16:58:19	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    3.2	121.6		g	 30.7 	2.86e-07	14	1	1.32e-08	7.96e-09	3.55e-09	u	273	0	0	0.00	-90.00	  823.0
This study	GB4-2a	GB4-2a:LP-DIR-T	hargrave 2016-09-29 10:44:03	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    3.4	125.1		g	 29.2 	2.80e-07	15	1	1.30e-08	9.62e-09	4.10e-09	u	273	0	0	0.00	-90.00	  833.0
This study	GB4-2a	GB4-2a:LP-DIR-T	hargrave 2016-10-03 17:38:37	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.7	122.7		g	 28.3 	2.39e-07	16	1	4.99e-09	3.86e-09	3.11e-09	u	273	0	0	0.00	-90.00	  843.0
This study	GB4-2a	GB4-2a:LP-DIR-T	hargrave 2016-10-08 14:37:28	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    3.7	126.0		g	 29.2 	2.30e-07	17	1	1.17e-08	8.73e-09	3.54e-09	u	273	0	0	0.00	-90.00	  848.0
This study	GB4-2a	GB4-2a:LP-DIR-T	hargrave 2016-10-10 16:30:51	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.1	120.4		g	 28.9 	2.31e-07	18	1	6.37e-09	5.27e-09	3.02e-09	u	273	0	0	0.00	-90.00	  848.0
This study	GB4-2a	GB4-2a:LP-DIR-T	hargrave 2016-10-20 12:18:18	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.3	123.1		g	 30.1 	2.09e-07	19	1	2.84e-09	2.82e-09	2.41e-09	u	273	0	0	0.00	-90.00	  853.0
This study	GB4-2a	GB4-2a:LP-DIR-T	hargrave 2016-10-25 00:17:02	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.2	123.5		g	 30.2 	1.71e-07	20	1	2.56e-09	2.27e-09	1.71e-09	u	273	0	0	0.00	-90.00	  868.0
This study	GB4-2a	GB4-2a:LP-DIR-T	hargrave 2016-11-07 10:40:24	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.2	122.9		g	 30.1 	1.54e-07	21	1	2.48e-09	1.68e-09	1.72e-09	u	273	0	0	0.00	-90.00	  883.0
This study	GB4-2a	GB4-2a:LP-DIR-T	hargrave 2016-11-08 12:03:11	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.3	120.7		g	 28.9 	7.46e-08	22	1	1.17e-09	1.04e-09	6.81e-10	u	273	0	0	0.00	-90.00	  898.0
This study	GB4-2a	GB4-2a:LP-DIR-T	hargrave 2016-11-09 11:02:57	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.2	124.4		g	 28.3 	6.57e-08	23	1	8.87e-10	7.79e-10	7.86e-10	u	273	0	0	0.00	-90.00	  913.0
This study	GB4-2a	GB4-2a:LP-DIR-T	hargrave 2016-11-10 11:46:10	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.5	122.0		g	 27.1 	5.45e-08	24	1	1.05e-09	9.01e-10	5.60e-10	u	273	0	0	0.00	-90.00	  928.0
This study	GB4-2a	GB4-2a:LP-DIR-T	hargrave 2016-11-11 12:45:33	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.7	117.2		g	 23.0 	1.89e-08	25	1	7.30e-10	6.08e-10	1.90e-10	u	273	0	0	0.00	-90.00	  938.0
This study	GB4-2a	GB4-2a:LP-DIR-T	hargrave 2016-11-14 20:07:26	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    4.1	114.1		g	 25.0 	8.04e-09	26	1	4.80e-10	3.60e-10	7.82e-11	u	273	0	0	0.00	-90.00	  948.0
This study	GB4-2a	GB4-2a:LP-DIR-T	hargrave 2016-11-15 18:54:15	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.4	136.4		g	 24.9 	7.99e-09	27	1	1.74e-10	3.36e-10	5.92e-11	u	273	0	0	0.00	-90.00	  953.0
This study	GB4-3a	GB4-3a:LP-DIR-T	hargrave 2016-08-17 17:09:49	LT-NO:LP-DIR-T	pmagpy-3.4.1	    3.3	355.0		g	 65.7 	1.34e-06	1	1	6.83e-08	2.55e-08	3.02e-08	u	273	0	0	0.00	-90.00	273
This study	GB4-3a	GB4-3a:LP-DIR-T	hargrave 2016-08-17 19:58:42	LT-NO:LP-DIR-T	pmagpy-3.4.1	    3.3	354.7		g	 65.5 	1.34e-06	2	1	6.61e-08	2.65e-08	2.96e-08	u	273	0	0	0.00	-90.00	273
This study	GB4-3a	GB4-3a:LP-DIR-T	hargrave 2016-08-19 18:46:49	LT-LT-Z:LP-DIR-T	pmagpy-3.4.1	    4.5	357.6		g	 65.7 	1.33e-06	3	1	8.27e-08	5.05e-08	3.93e-08	u	273	0	0	0.00	-90.00	77
This study	GB4-3a	GB4-3a:LP-DIR-T	hargrave 2016-08-26 14:08:42	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    3.2	358.3		g	 65.0 	1.31e-06	4	1	6.28e-08	2.26e-08	3.29e-08	u	273	0	0	0.00	-90.00	  373.0
This study	GB4-3a	GB4-3a:LP-DIR-T	hargrave 2016-08-31 18:11:28	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    3.5	355.4		g	 56.3 	9.94e-07	5	1	4.77e-08	1.47e-08	3.39e-08	u	273	0	0	0.00	-90.00	  473.0
This study	GB4-3a	GB4-3a:LP-DIR-T	hargrave 2016-09-01 15:39:16	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    3.9	351.5		g	 54.1 	7.49e-07	6	1	3.78e-08	2.17e-08	2.61e-08	u	273	0	0	0.00	-90.00	  573.0
This study	GB4-3a	GB4-3a:LP-DIR-T	hargrave 2016-09-02 15:01:40	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    3.5	355.2		g	 54.9 	5.82e-07	7	1	2.65e-08	1.23e-08	1.98e-08	u	273	0	0	0.00	-90.00	  623.0
This study	GB4-3a	GB4-3a:LP-DIR-T	hargrave 2016-09-08 11:01:16	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.5	352.5		g	 56.7 	4.35e-07	8	1	8.69e-09	6.58e-09	4.78e-09	u	273	0	0	0.00	-90.00	  673.0
This study	GB4-3a	GB4-3a:LP-DIR-T	hargrave 2016-09-08 17:09:23	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.1	351.3		g	 55.8 	3.76e-07	9	1	1.03e-08	8.04e-09	5.39e-09	u	273	0	0	0.00	-90.00	  698.0
This study	GB4-3a	GB4-3a:LP-DIR-T	hargrave 2016-09-12 11:04:41	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.5	351.2		g	 56.7 	3.60e-07	10	1	6.16e-09	6.46e-09	4.22e-09	u	273	0	0	0.00	-90.00	  723.0
This study	GB4-3a	GB4-3a:LP-DIR-T	hargrave 2016-09-12 21:52:07	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.0	351.6		g	 55.3 	3.13e-07	11	1	9.41e-09	5.51e-09	4.69e-09	u	273	0	0	0.00	-90.00	  748.0
This study	GB4-3a	GB4-3a:LP-DIR-T	hargrave 2016-09-15 11:50:24	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.1	351.2		g	 54.2 	2.80e-07	12	1	7.03e-09	7.43e-09	2.84e-09	u	273	0	0	0.00	-90.00	  773.0
This study	GB4-3a	GB4-3a:LP-DIR-T	hargrave 2016-09-19 18:02:55	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.6	347.6		g	 40.8 	1.92e-07	13	1	5.28e-09	6.74e-09	2.57e-09	u	273	0	0	0.00	-90.00	  798.0
This study	GB4-3a	GB4-3a:LP-DIR-T	hargrave 2016-09-22 17:00:37	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.9	346.5		g	 58.0 	1.87e-07	14	1	4.96e-09	7.93e-09	2.35e-09	u	273	0	0	0.00	-90.00	  823.0
This study	GB4-3a	GB4-3a:LP-DIR-T	hargrave 2016-09-29 10:46:27	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.5	345.6		g	 48.9 	1.39e-07	15	1	3.09e-09	5.01e-09	2.13e-09	u	273	0	0	0.00	-90.00	  833.0
This study	GB4-3a	GB4-3a:LP-DIR-T	hargrave 2016-10-03 17:40:18	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    3.6	352.1		g	 22.5 	7.36e-08	16	1	1.18e-09	3.09e-09	3.47e-09	u	273	0	0	0.00	-90.00	  843.0
This study	GB4-3a	GB4-3a:LP-DIR-T	hargrave 2016-10-08 14:38:56	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.2	351.0		g	 49.6 	9.67e-08	17	1	2.13e-09	2.77e-09	1.52e-09	u	273	0	0	0.00	-90.00	  848.0
This study	GB4-3a	GB4-3a:LP-DIR-T	hargrave 2016-10-10 16:33:15	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    3.2	349.0		g	 50.0 	9.66e-08	18	1	2.74e-09	4.38e-09	1.94e-09	u	273	0	0	0.00	-90.00	  848.0
This study	GB4-3a	GB4-3a:LP-DIR-T	hargrave 2016-10-20 12:20:48	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.1	347.4		g	 50.3 	8.98e-08	19	1	2.41e-09	2.42e-09	9.76e-10	u	273	0	0	0.00	-90.00	  853.0
This study	GB4-3a	GB4-3a:LP-DIR-T	hargrave 2016-10-25 00:19:24	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    3.5	345.9		g	 50.7 	7.89e-08	20	1	2.89e-09	3.80e-09	1.39e-09	u	273	0	0	0.00	-90.00	  868.0
This study	GB4-3a	GB4-3a:LP-DIR-T	hargrave 2016-11-07 10:42:55	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.6	343.0		g	 20.3 	6.04e-08	21	1	8.48e-10	1.93e-09	1.86e-09	u	273	0	0	0.00	-90.00	  883.0
This study	GB4-3a	GB4-3a:LP-DIR-T	hargrave 2016-11-08 12:05:38	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.5	349.3		g	 50.9 	5.53e-08	22	1	1.29e-09	2.01e-09	5.73e-10	u	273	0	0	0.00	-90.00	  898.0
This study	GB4-3a	GB4-3a:LP-DIR-T	hargrave 2016-11-09 11:05:25	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.6	348.7		g	 48.8 	4.98e-08	23	1	1.23e-09	9.03e-10	5.62e-10	u	273	0	0	0.00	-90.00	  913.0
This study	GB4-3a	GB4-3a:LP-DIR-T	hargrave 2016-11-10 11:48:35	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.0	357.3		g	 49.0 	3.33e-08	24	1	6.90e-10	9.62e-10	3.28e-10	u	273	0	0	0.00	-90.00	  928.0
This study	GB4-3a	GB4-3a:LP-DIR-T	hargrave 2016-11-11 12:47:09	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.1	046.3		g	 38.4 	7.41e-09	25	1	1.12e-10	2.89e-10	7.60e-11	u	273	0	0	0.00	-90.00	  938.0
This study	GB4-3a	GB4-3a:LP-DIR-T	hargrave 2016-11-14 20:09:02	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    7.8	221.3		g	 57.4 	2.47e-09	26	1	1.02e-10	3.18e-10	6.60e-11	u	273	0	0	0.00	-90.00	  948.0
This study	GB4-3a	GB4-3a:LP-DIR-T	hargrave 2016-11-15 18:55:52	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    9.4	226.2		g	 38.3 	2.83e-09	27	1	1.85e-10	4.36e-10	8.39e-11	u	273	0	0	0.00	-90.00	  953.0
This study	GB4-4a	GB4-4a:LP-DIR-T	hargrave 2016-08-17 17:12:12	LT-NO:LP-DIR-T	pmagpy-3.4.1	    2.6	341.6		g	 46.0 	2.03e-06	1	1	6.49e-08	3.86e-08	5.67e-08	u	273	0	0	0.00	-90.00	273
This study	GB4-4a	GB4-4a:LP-DIR-T	hargrave 2016-08-17 20:00:18	LT-NO:LP-DIR-T	pmagpy-3.4.1	    2.8	341.1		g	 46.1 	2.03e-06	2	1	7.02e-08	4.43e-08	5.83e-08	u	273	0	0	0.00	-90.00	273
This study	GB4-4a	GB4-4a:LP-DIR-T	hargrave 2016-08-19 18:48:22	LT-LT-Z:LP-DIR-T	pmagpy-3.4.1	    2.9	345.1		g	 47.3 	1.99e-06	3	1	7.05e-08	3.31e-08	6.33e-08	u	273	0	0	0.00	-90.00	77
This study	GB4-4a	GB4-4a:LP-DIR-T	hargrave 2016-08-26 14:10:14	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.1	345.3		g	 48.5 	1.99e-06	4	1	4.67e-08	3.09e-08	4.91e-08	u	273	0	0	0.00	-90.00	  373.0
This study	GB4-4a	GB4-4a:LP-DIR-T	hargrave 2016-08-31 18:12:59	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.7	341.3		g	 45.6 	1.80e-06	5	1	5.75e-08	3.78e-08	4.81e-08	u	273	0	0	0.00	-90.00	  473.0
This study	GB4-4a	GB4-4a:LP-DIR-T	hargrave 2016-09-01 15:40:48	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    3.6	339.2		g	 44.1 	1.51e-06	6	1	6.29e-08	5.88e-08	4.31e-08	u	273	0	0	0.00	-90.00	  573.0
This study	GB4-4a	GB4-4a:LP-DIR-T	hargrave 2016-09-02 15:03:12	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.8	339.6		g	 44.1 	1.13e-06	7	1	3.83e-08	2.66e-08	3.19e-08	u	273	0	0	0.00	-90.00	  623.0
This study	GB4-4a	GB4-4a:LP-DIR-T	hargrave 2016-09-08 11:02:31	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.4	337.8		g	 44.4 	8.07e-07	8	1	1.23e-08	1.51e-08	7.54e-09	u	273	0	0	0.00	-90.00	  673.0
This study	GB4-4a	GB4-4a:LP-DIR-T	hargrave 2016-09-08 17:10:36	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.4	338.8		g	 44.5 	6.93e-07	9	1	1.11e-08	1.17e-08	6.73e-09	u	273	0	0	0.00	-90.00	  698.0
This study	GB4-4a	GB4-4a:LP-DIR-T	hargrave 2016-09-12 11:06:14	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.5	338.8		g	 44.8 	6.21e-07	10	1	9.35e-09	1.33e-08	6.34e-09	u	273	0	0	0.00	-90.00	  723.0
This study	GB4-4a	GB4-4a:LP-DIR-T	hargrave 2016-09-12 21:53:42	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.4	340.0		g	 44.7 	5.39e-07	11	1	8.86e-09	2.07e-08	7.02e-09	u	273	0	0	0.00	-90.00	  748.0
This study	GB4-4a	GB4-4a:LP-DIR-T	hargrave 2016-09-15 11:51:38	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.4	340.9		g	 44.5 	5.06e-07	12	1	8.55e-09	8.76e-09	4.75e-09	u	273	0	0	0.00	-90.00	  773.0
This study	GB4-4a	GB4-4a:LP-DIR-T	hargrave 2016-09-19 18:04:31	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    3.2	336.4		g	 41.1 	3.80e-07	13	1	1.24e-08	1.70e-08	4.62e-09	u	273	0	0	0.00	-90.00	  798.0
This study	GB4-4a	GB4-4a:LP-DIR-T	hargrave 2016-09-22 17:02:14	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.5	343.5		g	 45.1 	2.72e-07	14	1	5.99e-09	9.78e-09	3.43e-09	u	273	0	0	0.00	-90.00	  823.0
