tab	measurements
citations	specimen	experiment	instrument_codes	method_codes	software_packages	dir_csd	dir_dec	description	quality	dir_inc	magn_moment	number	meas_n_orient	magn_x_sigma	magn_y_sigma	magn_z_sigma	standard	meas_temp	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_temp
This study	GB7-10a	GB7-10a:LP-DIR-T	hargrave 2016-11-07 11:43:36	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    4.1	004.9		g	 44.0 	6.66e-07	21	1	1.56e-08	4.40e-08	9.24e-09	u	273	0	0	0.00	-90.00	  883.0
This study	GB7-10a	GB7-10a:LP-DIR-T	hargrave 2016-11-08 13:04:07	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.7	007.7		g	 43.7 	6.08e-07	22	1	9.34e-09	1.58e-08	6.01e-09	u	273	0	0	0.00	-90.00	  898.0
This study	GB7-10a	GB7-10a:LP-DIR-T	hargrave 2016-11-09 12:06:48	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    3.8	003.6		g	 44.0 	5.50e-07	23	1	7.64e-09	3.59e-08	5.58e-09	u	273	0	0	0.00	-90.00	  913.0
This study	GB7-10a	GB7-10a:LP-DIR-T	hargrave 2016-11-10 12:52:17	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.0	001.9		g	 44.0 	4.05e-07	24	1	6.61e-09	1.19e-08	5.02e-09	u	273	0	0	0.00	-90.00	  928.0
This study	GB7-10a	GB7-10a:LP-DIR-T	hargrave 2016-11-11 13:46:25	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    4.8	011.9		g	 44.5 	2.82e-07	25	1	4.92e-09	2.30e-08	3.08e-09	u	273	0	0	0.00	-90.00	  938.0
This study	GB7-10a	GB7-10a:LP-DIR-T	hargrave 2016-11-14 21:06:37	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    5.4	014.4		g	 43.5 	1.62e-07	26	1	3.59e-09	1.47e-08	1.65e-09	u	273	0	0	0.00	-90.00	  948.0
This study	GB7-10a	GB7-10a:LP-DIR-T	hargrave 2016-11-15 19:56:14	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    5.4	032.6		g	 45.0 	1.59e-07	27	1	7.07e-09	1.33e-08	1.99e-09	u	273	0	0	0.00	-90.00	  953.0
This study	GB7-1a	GB7-1a:LP-DIR-T	hargrave 2016-08-17 17:51:49	LT-NO:LP-DIR-T	pmagpy-3.4.1	    4.2	118.6		g	-08.6 	1.52e-06	1	1	8.30e-08	3.81e-08	6.46e-08	u	273	0	0	0.00	-90.00	273
This study	GB7-1a	GB7-1a:LP-DIR-T	hargrave 2016-08-17 20:40:55	LT-NO:LP-DIR-T	pmagpy-3.4.1	    4.5	118.3		g	-08.6 	1.52e-06	2	1	9.04e-08	4.18e-08	6.44e-08	u	273	0	0	0.00	-90.00	273
This study	GB7-1a	GB7-1a:LP-DIR-T	hargrave 2016-08-19 19:29:40	LT-LT-Z:LP-DIR-T	pmagpy-3.4.1	    5.3	117.3		g	-08.6 	1.51e-06	3	1	1.13e-07	5.05e-08	6.45e-08	u	273	0	0	0.00	-90.00	77
This study	GB7-1a	GB7-1a:LP-DIR-T	hargrave 2016-08-26 14:53:32	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    3.0	123.3		g	-08.9 	1.51e-06	4	1	4.02e-08	2.09e-08	6.51e-08	u	273	0	0	0.00	-90.00	  373.0
This study	GB7-1a	GB7-1a:LP-DIR-T	hargrave 2016-08-31 18:54:07	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.8	122.2		g	-09.1 	1.50e-06	5	1	2.78e-08	9.38e-09	6.65e-08	u	273	0	0	0.00	-90.00	  473.0
This study	GB7-1a	GB7-1a:LP-DIR-T	hargrave 2016-09-01 16:23:56	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    3.6	121.0		g	-09.3 	1.46e-06	6	1	5.98e-08	2.56e-08	6.62e-08	u	273	0	0	0.00	-90.00	  573.0
This study	GB7-1a	GB7-1a:LP-DIR-T	hargrave 2016-09-02 15:46:24	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    3.2	119.2		g	-09.4 	1.42e-06	7	1	4.58e-08	1.61e-08	6.37e-08	u	273	0	0	0.00	-90.00	  623.0
This study	GB7-1a	GB7-1a:LP-DIR-T	hargrave 2016-09-08 11:38:59	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.6	121.0		g	-09.1 	1.38e-06	8	1	1.54e-08	7.75e-09	3.57e-08	u	273	0	0	0.00	-90.00	  673.0
This study	GB7-1a	GB7-1a:LP-DIR-T	hargrave 2016-09-09 09:32:39	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.8	118.2		g	-09.2 	1.37e-06	9	1	1.61e-08	9.69e-09	3.82e-08	u	273	0	0	0.00	-90.00	  698.0
This study	GB7-1a	GB7-1a:LP-DIR-T	hargrave 2016-09-12 11:46:45	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    3.8	122.1		g	-09.4 	1.34e-06	10	1	7.16e-08	4.47e-08	3.20e-08	u	273	0	0	0.00	-90.00	  723.0
This study	GB7-1a	GB7-1a:LP-DIR-T	hargrave 2016-09-12 22:34:37	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.6	120.9		g	-08.7 	1.22e-06	11	1	3.48e-08	2.70e-08	3.61e-08	u	273	0	0	0.00	-90.00	  748.0
This study	GB7-1a	GB7-1a:LP-DIR-T	hargrave 2016-09-15 12:24:45	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.4	124.1		g	-08.3 	1.15e-06	12	1	9.01e-09	7.24e-09	2.60e-08	u	273	0	0	0.00	-90.00	  773.0
This study	GB7-1a	GB7-1a:LP-DIR-T	hargrave 2016-09-19 18:49:31	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    4.0	121.5		g	-07.7 	1.04e-06	13	1	5.81e-08	3.12e-08	3.10e-08	u	273	0	0	0.00	-90.00	  798.0
This study	GB7-1a	GB7-1a:LP-DIR-T	hargrave 2016-09-22 17:47:12	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    3.8	124.1		g	-07.0 	9.10e-07	14	1	4.69e-08	2.80e-08	2.56e-08	u	273	0	0	0.00	-90.00	  823.0
This study	GB7-1a	GB7-1a:LP-DIR-T	hargrave 2016-09-29 11:32:12	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.2	121.1		g	-06.8 	9.06e-07	15	1	1.91e-08	1.09e-08	2.69e-08	u	273	0	0	0.00	-90.00	  833.0
This study	GB7-1a	GB7-1a:LP-DIR-T	hargrave 2016-10-03 18:21:48	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.6	123.3		g	-06.4 	8.52e-07	16	1	2.66e-08	1.50e-08	2.52e-08	u	273	0	0	0.00	-90.00	  843.0
This study	GB7-1a	GB7-1a:LP-DIR-T	hargrave 2016-10-08 15:26:55	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.7	127.3		g	-06.0 	7.88e-07	17	1	2.51e-08	1.89e-08	1.94e-08	u	273	0	0	0.00	-90.00	  848.0
This study	GB7-1a	GB7-1a:LP-DIR-T	hargrave 2016-10-10 17:16:42	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    6.6	123.4		g	-06.4 	7.85e-07	18	1	7.33e-08	4.78e-08	2.40e-08	u	273	0	0	0.00	-90.00	  848.0
This study	GB7-1a	GB7-1a:LP-DIR-T	hargrave 2016-10-20 13:09:44	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    4.5	123.1		g	-05.8 	7.26e-07	19	1	4.63e-08	2.71e-08	2.07e-08	u	273	0	0	0.00	-90.00	  853.0
This study	GB7-1a	GB7-1a:LP-DIR-T	hargrave 2016-10-25 01:06:38	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.2	123.5		g	-05.4 	6.37e-07	20	1	1.21e-08	6.11e-09	2.05e-08	u	273	0	0	0.00	-90.00	  868.0
This study	GB7-1a	GB7-1a:LP-DIR-T	hargrave 2016-11-07 11:26:46	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.4	124.4		g	-04.8 	5.93e-07	21	1	1.62e-08	1.02e-08	1.59e-08	u	273	0	0	0.00	-90.00	  883.0
This study	GB7-1a	GB7-1a:LP-DIR-T	hargrave 2016-11-08 12:47:13	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    4.0	124.7		g	-03.0 	4.12e-07	22	1	2.19e-08	1.40e-08	1.28e-08	u	273	0	0	0.00	-90.00	  898.0
This study	GB7-1a	GB7-1a:LP-DIR-T	hargrave 2016-11-09 11:49:26	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.8	123.8		g	-00.1 	2.78e-07	23	1	8.14e-09	5.26e-09	9.47e-09	u	273	0	0	0.00	-90.00	  913.0
This study	GB7-1a	GB7-1a:LP-DIR-T	hargrave 2016-11-10 12:34:31	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.4	124.6		g	 01.7 	2.21e-07	24	1	4.40e-09	3.87e-09	7.23e-09	u	273	0	0	0.00	-90.00	  928.0
This study	GB7-1a	GB7-1a:LP-DIR-T	hargrave 2016-11-11 13:29:27	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.2	132.9		g	 03.1 	1.13e-07	25	1	2.21e-09	2.36e-09	3.04e-09	u	273	0	0	0.00	-90.00	  938.0
This study	GB7-1a	GB7-1a:LP-DIR-T	hargrave 2016-11-14 20:50:35	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    3.6	133.9		g	 06.7 	3.57e-08	26	1	1.17e-09	1.25e-09	1.51e-09	u	273	0	0	0.00	-90.00	  948.0
This study	GB7-1a	GB7-1a:LP-DIR-T	hargrave 2016-11-15 19:40:13	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    4.1	131.4		g	 07.5 	3.79e-08	27	1	1.81e-09	1.30e-09	1.64e-09	u	273	0	0	0.00	-90.00	  953.0
This study	GB7-2a	GB7-2a:LP-DIR-T	hargrave 2016-08-17 17:54:48	LT-NO:LP-DIR-T	pmagpy-3.4.1	    4.3	201.7		g	-07.0 	2.11e-06	1	1	4.42e-08	1.31e-07	7.41e-08	u	273	0	0	0.00	-90.00	273
This study	GB7-2a	GB7-2a:LP-DIR-T	hargrave 2016-08-17 20:43:53	LT-NO:LP-DIR-T	pmagpy-3.4.1	    4.1	201.9		g	-07.0 	2.11e-06	2	1	4.33e-08	1.23e-07	7.31e-08	u	273	0	0	0.00	-90.00	273
This study	GB7-2a	GB7-2a:LP-DIR-T	hargrave 2016-08-19 19:32:37	LT-LT-Z:LP-DIR-T	pmagpy-3.4.1	    9.3	198.5		g	-07.2 	2.05e-06	3	1	9.55e-08	3.10e-07	8.33e-08	u	273	0	0	0.00	-90.00	77
This study	GB7-2a	GB7-2a:LP-DIR-T	hargrave 2016-08-22 09:39:09	LT-LT-Z:LP-DIR-T	pmagpy-3.4.1	    2.3	202.5		g	-07.0 	2.07e-06	4	1	1.17e-08	3.00e-08	7.80e-08	u	273	0	0	0.00	-90.00	77
This study	GB7-2a	GB7-2a:LP-DIR-T	hargrave 2016-08-26 14:56:35	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.4	204.7		g	-07.4 	2.07e-06	5	1	2.46e-08	5.73e-08	5.95e-08	u	273	0	0	0.00	-90.00	  373.0
This study	GB7-2a	GB7-2a:LP-DIR-T	hargrave 2016-08-31 18:57:04	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.4	203.8		g	-08.8 	2.00e-06	6	1	1.19e-08	4.29e-08	7.00e-08	u	273	0	0	0.00	-90.00	  473.0
This study	GB7-2a	GB7-2a:LP-DIR-T	hargrave 2016-09-01 16:26:54	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    3.2	204.7		g	-09.4 	1.87e-06	7	1	2.44e-08	7.42e-08	6.90e-08	u	273	0	0	0.00	-90.00	  573.0
This study	GB7-2a	GB7-2a:LP-DIR-T	hargrave 2016-09-02 15:49:23	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.6	204.6		g	-09.6 	1.83e-06	8	1	1.53e-08	5.20e-08	6.44e-08	u	273	0	0	0.00	-90.00	  623.0
This study	GB7-2a	GB7-2a:LP-DIR-T	hargrave 2016-09-08 11:41:34	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    0.9	203.2		g	-09.8 	1.79e-06	9	1	1.36e-08	1.72e-08	2.04e-08	u	273	0	0	0.00	-90.00	  673.0
This study	GB7-2a	GB7-2a:LP-DIR-T	hargrave 2016-09-09 09:35:13	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.6	201.0		g	-09.9 	1.80e-06	10	1	2.60e-08	4.06e-08	1.90e-08	u	273	0	0	0.00	-90.00	  698.0
This study	GB7-2a	GB7-2a:LP-DIR-T	hargrave 2016-09-12 11:49:55	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    4.3	205.7		g	-10.0 	1.77e-06	11	1	6.20e-08	1.18e-07	2.06e-08	u	273	0	0	0.00	-90.00	  723.0
This study	GB7-2a	GB7-2a:LP-DIR-T	hargrave 2016-09-12 22:37:45	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.1	204.5		g	-09.5 	1.60e-06	12	1	1.74e-08	2.32e-08	1.73e-08	u	273	0	0	0.00	-90.00	  748.0
This study	GB7-2a	GB7-2a:LP-DIR-T	hargrave 2016-09-15 12:27:19	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.6	206.0		g	-08.8 	1.48e-06	13	1	1.86e-08	3.32e-08	1.72e-08	u	273	0	0	0.00	-90.00	  773.0
This study	GB7-2a	GB7-2a:LP-DIR-T	hargrave 2016-09-19 18:53:25	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.3	200.8		g	-07.8 	1.25e-06	14	1	1.25e-08	2.29e-08	1.55e-08	u	273	0	0	0.00	-90.00	  798.0
This study	GB7-2a	GB7-2a:LP-DIR-T	hargrave 2016-09-22 17:51:17	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    3.1	202.5		g	-06.4 	9.53e-07	15	1	1.91e-08	4.66e-08	1.21e-08	u	273	0	0	0.00	-90.00	  823.0
This study	GB7-2a	GB7-2a:LP-DIR-T	hargrave 2016-09-29 11:35:15	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.1	203.5		g	-06.4 	9.49e-07	16	1	1.71e-08	2.73e-08	1.26e-08	u	273	0	0	0.00	-90.00	  833.0
This study	GB7-2a	GB7-2a:LP-DIR-T	hargrave 2016-10-03 18:25:46	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    4.1	200.4		g	-06.1 	8.48e-07	17	1	2.08e-08	5.60e-08	1.05e-08	u	273	0	0	0.00	-90.00	  843.0
This study	GB7-2a	GB7-2a:LP-DIR-T	hargrave 2016-10-08 15:30:15	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    7.1	197.6		g	-05.7 	7.73e-07	18	1	2.94e-08	9.04e-08	1.17e-08	u	273	0	0	0.00	-90.00	  848.0
This study	GB7-2a	GB7-2a:LP-DIR-T	hargrave 2016-10-10 17:18:14	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    4.3	200.2		g	-05.9 	7.79e-07	19	1	2.29e-08	5.31e-08	1.00e-08	u	273	0	0	0.00	-90.00	  848.0
This study	GB7-2a	GB7-2a:LP-DIR-T	hargrave 2016-10-20 13:13:42	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    3.7	201.2		g	-05.3 	7.28e-07	20	1	1.55e-08	4.36e-08	8.38e-09	u	273	0	0	0.00	-90.00	  853.0
This study	GB7-2a	GB7-2a:LP-DIR-T	hargrave 2016-10-25 01:10:33	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.7	201.9		g	-04.8 	6.29e-07	21	1	1.08e-08	2.72e-08	8.92e-09	u	273	0	0	0.00	-90.00	  868.0
This study	GB7-2a	GB7-2a:LP-DIR-T	hargrave 2016-11-07 11:30:41	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    3.5	200.2		g	-04.2 	5.58e-07	22	1	1.20e-08	3.14e-08	6.27e-09	u	273	0	0	0.00	-90.00	  883.0
This study	GB7-2a	GB7-2a:LP-DIR-T	hargrave 2016-11-08 12:51:08	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    3.1	198.2		g	-01.7 	3.73e-07	23	1	6.38e-09	1.92e-08	4.15e-09	u	273	0	0	0.00	-90.00	  898.0
This study	GB7-2a	GB7-2a:LP-DIR-T	hargrave 2016-11-09 11:53:24	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.2	195.8		g	 02.3 	2.30e-07	24	1	2.93e-09	8.08e-09	2.89e-09	u	273	0	0	0.00	-90.00	  913.0
This study	GB7-2a	GB7-2a:LP-DIR-T	hargrave 2016-11-10 12:36:12	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    3.2	192.4		g	 05.2 	1.70e-07	25	1	2.22e-09	9.18e-09	1.80e-09	u	273	0	0	0.00	-90.00	  928.0
This study	GB7-2a	GB7-2a:LP-DIR-T	hargrave 2016-11-11 13:33:22	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.2	190.7		g	 09.7 	6.50e-08	26	1	6.40e-10	2.29e-09	7.52e-10	u	273	0	0	0.00	-90.00	  938.0
This study	GB7-2a	GB7-2a:LP-DIR-T	hargrave 2016-11-14 20:54:34	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.7	190.5		g	 15.0 	3.67e-08	27	1	5.78e-10	8.83e-10	4.83e-10	u	273	0	0	0.00	-90.00	  948.0
This study	GB7-2a	GB7-2a:LP-DIR-T	hargrave 2016-11-15 19:44:11	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.5	184.2		g	 13.6 	3.94e-08	28	1	4.88e-10	8.23e-10	5.99e-10	u	273	0	0	0.00	-90.00	  953.0
This study	GB7-3a	GB7-3a:LP-DIR-T	hargrave 2016-08-17 17:56:21	LT-NO:LP-DIR-T	pmagpy-3.4.1	    2.8	174.7		g	-00.9 	3.08e-06	1	1	1.51e-08	7.21e-08	1.32e-07	u	273	0	0	0.00	-90.00	273
This study	GB7-3a	GB7-3a:LP-DIR-T	hargrave 2016-08-17 20:45:27	LT-NO:LP-DIR-T	pmagpy-3.4.1	    3.1	174.2		g	-00.9 	3.08e-06	2	1	1.74e-08	9.96e-08	1.32e-07	u	273	0	0	0.00	-90.00	273
This study	GB7-3a	GB7-3a:LP-DIR-T	hargrave 2016-08-19 19:35:02	LT-LT-Z:LP-DIR-T	pmagpy-3.4.1	    3.8	174.2		g	-00.9 	3.05e-06	3	1	2.53e-08	1.50e-07	1.38e-07	u	273	0	0	0.00	-90.00	77
This study	GB7-3a	GB7-3a:LP-DIR-T	hargrave 2016-08-26 14:58:08	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.1	176.4		g	-01.4 	3.06e-06	4	1	1.30e-08	3.22e-08	1.08e-07	u	273	0	0	0.00	-90.00	  373.0
This study	GB7-3a	GB7-3a:LP-DIR-T	hargrave 2016-08-31 18:58:38	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.5	176.2		g	-01.4 	3.01e-06	5	1	9.81e-09	3.61e-08	1.29e-07	u	273	0	0	0.00	-90.00	  473.0
This study	GB7-3a	GB7-3a:LP-DIR-T	hargrave 2016-09-01 16:28:28	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    3.6	173.9		g	-01.4 	2.88e-06	6	1	1.95e-08	1.26e-07	1.27e-07	u	273	0	0	0.00	-90.00	  573.0
This study	GB7-3a	GB7-3a:LP-DIR-T	hargrave 2016-09-02 15:50:57	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.8	174.4		g	-01.2 	2.75e-06	7	1	1.25e-08	6.86e-08	1.15e-07	u	273	0	0	0.00	-90.00	  623.0
This study	GB7-3a	GB7-3a:LP-DIR-T	hargrave 2016-09-08 11:42:52	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    0.7	175.2		g	-01.2 	2.63e-06	8	1	1.85e-08	2.02e-08	2.53e-08	u	273	0	0	0.00	-90.00	  673.0
This study	GB7-3a	GB7-3a:LP-DIR-T	hargrave 2016-09-09 09:36:30	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.2	173.5		g	-01.2 	2.59e-06	9	1	1.94e-08	4.55e-08	2.46e-08	u	273	0	0	0.00	-90.00	  698.0
This study	GB7-3a	GB7-3a:LP-DIR-T	hargrave 2016-09-12 11:51:28	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.5	176.0		g	-01.2 	2.54e-06	10	1	1.50e-08	5.99e-08	2.52e-08	u	273	0	0	0.00	-90.00	  723.0
This study	GB7-3a	GB7-3a:LP-DIR-T	hargrave 2016-09-12 22:39:21	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.3	175.5		g	-01.2 	2.52e-06	11	1	2.43e-08	4.79e-08	2.90e-08	u	273	0	0	0.00	-90.00	  748.0
This study	GB7-3a	GB7-3a:LP-DIR-T	hargrave 2016-09-15 12:28:36	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    0.9	177.3		g	-01.1 	2.48e-06	12	1	1.55e-08	3.28e-08	2.40e-08	u	273	0	0	0.00	-90.00	  773.0
This study	GB7-3a	GB7-3a:LP-DIR-T	hargrave 2016-09-19 18:54:58	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.5	174.0		g	-01.2 	2.43e-06	13	1	2.86e-08	1.01e-07	3.44e-08	u	273	0	0	0.00	-90.00	  798.0
